"","Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","A8","A9","A11","A12","A13","A16","A17"
"5907","ENSMUSG00000043716","ENSMUSG00000043716","Rpl7",19989,"protein_coding","1",16171519,16174886,45.22,246.28,382.48,377.61,282.55,283.17,314.6,263.89
"5908","ENSMUSG00000043733","ENSMUSG00000043733","Ptpn11",19247,"protein_coding","5",121268596,121329460,48.19,22.22,6.03,20.16,18.44,17.57,16.71,9.46
"5909","ENSMUSG00000043770","ENSMUSG00000043770","Gm12481",NA,"processed_pseudogene","4",43664043,43664339,58.59,379.38,512.98,509.33,442.55,547.57,1017.86,815.77
"5910","ENSMUSG00000043801","ENSMUSG00000043801","Oaz1-ps",NA,"processed_pseudogene","17",17565718,17566402,59.71,39.45,57.34,48.31,47.5,48.89,54.33,60.95
"5911","ENSMUSG00000043811","ENSMUSG00000043811","Rtn4r",65079,"protein_coding","16",17945506,17970272,53.87,29.37,16.26,15.53,15.6,27.79,20.71,23.3
"5912","ENSMUSG00000043843","ENSMUSG00000043843","Tmem145",330485,"protein_coding","7",25005531,25015620,54.1,31.03,14.85,15.1,8.32,17.6,5.66,3.23
"5913","ENSMUSG00000043866","ENSMUSG00000043866","Taf10",24075,"protein_coding","7",105388600,105393568,50.92,14.46,24.24,14.21,20.92,27.47,22.11,23.31
"5914","ENSMUSG00000043885","ENSMUSG00000043885","Slc36a4",234967,"protein_coding","9",15621034,15654657,44.46,11.59,6.28,11.05,11.74,12.34,3.63,17.82
"5915","ENSMUSG00000043889","ENSMUSG00000043889","Gm8399",NA,"processed_pseudogene","13",81212803,81213919,55.24,3.49,4.51,3.03,3.37,4.98,1.58,3.12
"5916","ENSMUSG00000043940","ENSMUSG00000043940","Wdfy3",72145,"protein_coding","5",101980822,102217787,45.08,28.92,15.57,7.41,14.26,18.1,6.61,16.64
"5917","ENSMUSG00000043962","ENSMUSG00000043962","Thrap3",230753,"protein_coding","4",126057875,126096553,42.99,18.55,25.56,29.89,30.11,22.5,19.71,43.84
"5918","ENSMUSG00000043964","ENSMUSG00000043964","Orai3",269999,"protein_coding","7",127368987,127374322,49.89,1.3,37,32.97,27.54,13.3,3.86,13.26
"5919","ENSMUSG00000043969","ENSMUSG00000043969","Emx2",13797,"protein_coding","19",59446804,59453789,52.05,49.66,11.06,23.15,12.6,9.98,10.92,17.57
"5920","ENSMUSG00000043991","ENSMUSG00000043991","Pura",19290,"protein_coding","18",36414150,36425588,45.18,26.47,23.61,15.01,13,3.42,6.02,12.06
"5921","ENSMUSG00000043998","ENSMUSG00000043998","Mgat2",217664,"protein_coding","12",69230931,69233544,49.08,55.95,11.66,58.2,73.72,40.89,39.19,35.85
"5922","ENSMUSG00000044018","ENSMUSG00000044018","Mrpl50",28028,"protein_coding","4",49512596,49521093,40.68,135.39,40.59,51.96,64.79,34.54,29.36,35.85
"5923","ENSMUSG00000044024","ENSMUSG00000044024","Rell2",225392,"protein_coding","18",38088132,38092232,57.28,31.9,17.1,46.09,50.73,45.18,30.51,30.01
"5924","ENSMUSG00000044030","ENSMUSG00000044030","Irf2bp1",272359,"protein_coding","7",18737969,18740702,63.61,44.43,22.62,14.86,27.33,34.32,15.2,21.53
"5925","ENSMUSG00000044066","ENSMUSG00000044066","Cep68",216543,"protein_coding","11",20177037,20199429,46.69,1.18,3.11,23.73,5.24,3.1,5.04,7.44
"5926","ENSMUSG00000044067","ENSMUSG00000044067","Gpr22",73010,"protein_coding","12",31756866,31763946,34.2,59.79,48.99,42.08,51.36,34.89,13.21,13.95
"5927","ENSMUSG00000044080","ENSMUSG00000044080","S100a1",20193,"protein_coding","3",90418341,90421699,50.82,188.83,447.02,206.24,245.54,298.01,592.1,488.93
"5928","ENSMUSG00000044117","ENSMUSG00000044117","Bmerb1",67254,"protein_coding","16",13804468,13919364,43.75,259.48,262.05,240.04,222.21,193.13,210.25,178.6
"5929","ENSMUSG00000044134","ENSMUSG00000044134","Pheta1",231717,"protein_coding","5",121987047,121992695,58.52,4.18,5.07,7.37,12.63,8.34,1.17,1.42
"5930","ENSMUSG00000044147","ENSMUSG00000044147","Arf6",11845,"protein_coding","12",69418924,69420557,60.71,71.35,16.39,54.41,54.5,72.47,59.39,86.74
"5931","ENSMUSG00000044148","ENSMUSG00000044148","1810030O07Rik",69155,"protein_coding","X",12521118,12539907,44.17,28.76,64.82,16.55,20.83,28.35,25.4,36.21
"5932","ENSMUSG00000044149","ENSMUSG00000044149","Nkrf",77286,"protein_coding","X",36151193,36167166,40.93,25.82,31.09,9.6,16.48,15.13,16.92,8.58
"5933","ENSMUSG00000044155","ENSMUSG00000044155","Lsm8",76522,"protein_coding","6",18848578,18855750,38.39,99.2,111.12,71.58,50.15,23.99,73.82,73.91
"5934","ENSMUSG00000044164","ENSMUSG00000044164","Rnf182",328234,"protein_coding","13",43769186,43824421,43.18,31.29,70.81,17.02,11.58,14.22,19.81,21.41
"5935","ENSMUSG00000044167","ENSMUSG00000044167","Foxo1",56458,"protein_coding","3",52175757,52260642,44.28,19.02,28.22,19.63,16.39,14.12,18.73,22.43
"5936","ENSMUSG00000044211","ENSMUSG00000044211","Gm7887",NA,"transcribed_processed_pseudogene","6",48501488,48502024,49.35,26.44,9.16,2.48,23.72,12.84,16.86,29.3
"5937","ENSMUSG00000044216","ENSMUSG00000044216","Kcnj4",16520,"protein_coding","15",79367915,79389442,54.23,10.49,12.71,7.01,12.14,8.51,6.2,23.27
"5938","ENSMUSG00000044221","ENSMUSG00000044221","Grsf1",231413,"protein_coding","5",88807307,88824030,43.37,206.1,146.76,158.54,104.84,124.02,73.9,54.23
"5939","ENSMUSG00000044229","ENSMUSG00000044229","Nxpe4",244853,"protein_coding","9",48073321,48311325,43.96,7.28,18.29,9.19,4.37,5.88,0.53,9.25
"5940","ENSMUSG00000044252","ENSMUSG00000044252","Osbpl1a",64291,"protein_coding","18",12888371,13074898,43.16,57.91,31.85,55.99,75.39,63.27,37.17,61.68
"5941","ENSMUSG00000044288","ENSMUSG00000044288","Cnr1",12801,"protein_coding","4",33924593,33948831,41.37,19.31,24.38,34.74,33.38,36.83,20.55,14.06
"5942","ENSMUSG00000044308","ENSMUSG00000044308","Ubr3",68795,"protein_coding","2",69727590,69854357,38.47,20.94,34.66,21.84,14.88,8.61,7.4,10.03
"5943","ENSMUSG00000044328","ENSMUSG00000044328","Trp53i13",216964,"protein_coding","11",77398925,77406806,55.44,28.78,5.1,16.26,24.64,13.26,19.95,13.07
"5944","ENSMUSG00000044330","ENSMUSG00000044330","Gm9790",NA,"transcribed_processed_pseudogene","3",85823090,85823377,48.26,0,1.8,11.28,11.63,9.01,0,0
"5945","ENSMUSG00000044340","ENSMUSG00000044340","Phlpp1",98432,"protein_coding","1",106099482,106321980,40.71,19.01,16.59,18.1,18.66,10.36,14.7,23.19
"5946","ENSMUSG00000044345","ENSMUSG00000044345","Marveld1",277010,"protein_coding","19",42135839,42140142,55.25,2.65,15.88,6.03,0,1.4,3.94,4.36
"5947","ENSMUSG00000044349","ENSMUSG00000044349","Snhg11",319317,"protein_coding","2",158217558,158228071,46.58,12.79,9.4,3.86,9.45,3.57,0,3.84
"5948","ENSMUSG00000044352","ENSMUSG00000044352","Sowaha",237761,"protein_coding","11",53367400,53371101,55.46,27.6,21.77,24.49,16.48,18.8,3.53,19.82
"5949","ENSMUSG00000044408","ENSMUSG00000044408","Sptssa",104725,"protein_coding","12",54692177,54703358,43.32,131.83,56.12,179.02,166.09,96.17,180.15,264.23
"5950","ENSMUSG00000044433","ENSMUSG00000044433","Camsap3",69697,"protein_coding","8",3637293,3659075,51.65,9.45,11.75,10.79,6.18,15.44,3.64,3.85
"5951","ENSMUSG00000044442","ENSMUSG00000044442","N6amt1",67768,"protein_coding","16",87151073,87165630,44.26,45.1,41.38,19.03,32.4,33.97,22.84,19.85
"5952","ENSMUSG00000044465","ENSMUSG00000044465","Fhip1b",74349,"protein_coding","7",105020418,105049261,43.2,29.51,6.98,21.88,6.96,24.28,10.86,12.35
"5953","ENSMUSG00000044469","ENSMUSG00000044469","Tnfaip8l1",66443,"protein_coding","17",56469477,56480955,52.08,0,9.31,3.3,2.07,1.03,0,2.68
"5954","ENSMUSG00000044475","ENSMUSG00000044475","Ascc1",69090,"protein_coding","10",59838627,59935810,46.37,37.7,14.67,28.67,47.19,32.72,28.38,56.73
"5955","ENSMUSG00000044477","ENSMUSG00000044477","Zfand3",21769,"protein_coding","17",30223707,30429802,43.02,23.57,47.09,36.12,31.65,22.63,40.88,26.51
"5956","ENSMUSG00000044496","ENSMUSG00000044496","2510039O18Rik",77034,"protein_coding","4",148025352,148031771,54.08,23.69,1.13,22.24,16.17,28.47,7.85,9.77
"5957","ENSMUSG00000044501","ENSMUSG00000044501","Zfp758",224598,"protein_coding","17",22580434,22596262,37.56,0,17.61,5.52,4.31,4.52,9.16,0
"5958","ENSMUSG00000044502","ENSMUSG00000044502","Bod1",69556,"protein_coding","11",31615181,31621885,47.82,129.21,35.26,143.27,145.41,174.15,78.96,111.62
"5959","ENSMUSG00000044528","ENSMUSG00000044528","Tram1l1",229801,"protein_coding","3",124114504,124118392,43.61,23.06,29.17,27.74,13.09,16.52,12.69,20.94
"5960","ENSMUSG00000044533","ENSMUSG00000044533","Rps2",16898,"protein_coding","17",24937090,24940903,52.33,336.61,397.73,542.96,451.76,621.81,617.95,498.28
"5961","ENSMUSG00000044550","ENSMUSG00000044550","Tceal3",594844,"protein_coding","X",135491591,135569127,40.29,183.21,213.13,219.6,191.11,187.15,163.47,240.16
"5962","ENSMUSG00000044573","ENSMUSG00000044573","Acp1",11431,"protein_coding","12",30943325,30961588,42.66,65.86,30.49,59.18,54.28,48.24,36.55,36.23
"5963","ENSMUSG00000044576","ENSMUSG00000044576","Garem2",242915,"protein_coding","5",30310159,30323376,55.25,7.53,13.24,6.32,3.71,10.46,7.07,12.41
"5964","ENSMUSG00000044600","ENSMUSG00000044600","Smim7",66818,"protein_coding","8",73319032,73324932,48.16,174.95,183.11,146.93,166.75,168.73,119.65,107.04
"5965","ENSMUSG00000044627","ENSMUSG00000044627","Swi5",72931,"protein_coding","2",32168828,32178087,46.3,384.89,601.43,400.63,493.63,529.27,587.52,505.28
"5966","ENSMUSG00000044628","ENSMUSG00000044628","Rnf208",68846,"protein_coding","2",25132941,25134274,60.57,189.92,91.89,112.36,127.52,134.71,52.8,65.96
"5967","ENSMUSG00000044629","ENSMUSG00000044629","Cnrip1",380686,"protein_coding","11",17001586,17029371,38.21,366.33,263.23,274.65,219.6,285.06,144.75,143.05
"5968","ENSMUSG00000044645","ENSMUSG00000044645","Gm7334",NA,"processed_pseudogene","17",51005716,51006471,46.43,15.23,30.65,7.92,13.34,5.25,0,12.02
"5969","ENSMUSG00000044647","ENSMUSG00000044647","Csrnp3",77771,"protein_coding","2",65676111,65861890,39.7,14.95,7.55,6.69,17.29,14.05,13.05,9.11
"5970","ENSMUSG00000044667","ENSMUSG00000044667","Plppr4",229791,"protein_coding","3",117112788,117154525,38.67,127.57,151.02,101.73,114,70.47,72.94,84.03
"5971","ENSMUSG00000044700","ENSMUSG00000044700","Tmem201",230917,"protein_coding","4",149799832,149822501,55.16,36.43,11.85,44.82,34.02,29.81,32.91,39.98
"5972","ENSMUSG00000044707","ENSMUSG00000044707","Ccnjl",380694,"protein_coding","11",43419611,43477824,47.65,19.21,9.78,1.29,4.34,5.42,7.89,7.52
"5973","ENSMUSG00000044708","ENSMUSG00000044708","Kcnj10",16513,"protein_coding","1",172168777,172201652,48.88,64.54,37.91,61.36,33.54,15.8,49.99,38.37
"5974","ENSMUSG00000044709","ENSMUSG00000044709","Gemin7",69731,"protein_coding","7",19298871,19311520,49.98,93.2,24.9,89.99,80.19,83.18,98.11,129.19
"5975","ENSMUSG00000044715","ENSMUSG00000044715","Gskip",66787,"protein_coding","12",105651088,105669282,47.28,30.75,25.36,21.06,34.08,33.8,47.2,23.32
"5976","ENSMUSG00000044751","ENSMUSG00000044751","Atp5pb-ps",NA,"processed_pseudogene","11",55008927,55009621,45.18,2.19,2.58,0.63,2.72,1.35,2.66,2.54
"5977","ENSMUSG00000044768","ENSMUSG00000044768","Macir",52392,"protein_coding","1",97534043,97589799,42.23,44.89,24.75,25.84,21.92,24.07,12.39,37.77
"5978","ENSMUSG00000044783","ENSMUSG00000044783","Hjurp",212427,"protein_coding","1",88190193,88205355,48.84,8.64,15.24,18.05,25.16,17.57,5.63,9.15
"5979","ENSMUSG00000044786","ENSMUSG00000044786","Zfp36",22695,"protein_coding","7",28076209,28079678,55.13,384.95,185.78,158.42,324.78,94.4,140.37,335.79
"5980","ENSMUSG00000044792","ENSMUSG00000044792","Isca1",69046,"protein_coding","13",59903223,59917624,47.76,264.66,135.29,204.67,229.74,187.33,185.6,162.04
"5981","ENSMUSG00000044795","ENSMUSG00000044795","Cyb5d1",327951,"protein_coding","11",69282751,69286457,47.42,28.65,24.93,6.97,19.76,6.11,4.73,21.69
"5982","ENSMUSG00000044807","ENSMUSG00000044807","Zfp354c",30944,"protein_coding","11",50701913,50718551,43.1,17.18,10.85,9.75,11.51,11.21,10.85,9.52
"5983","ENSMUSG00000044847","ENSMUSG00000044847","Lsm11",72290,"protein_coding","11",45819096,45835762,48.37,5.82,11.94,27.32,33.59,55.9,0,3.02
"5984","ENSMUSG00000044876","ENSMUSG00000044876","Zfp444",72667,"protein_coding","7",6175225,6196810,48.46,7.52,16.28,23.77,8.35,26.27,9.39,9.22
"5985","ENSMUSG00000044894","ENSMUSG00000044894","Uqcrq",22272,"protein_coding","11",53318749,53321658,48.66,325.06,871.42,686.77,687.5,1147,1491.97,1163.12
"5986","ENSMUSG00000044906","ENSMUSG00000044906","4930503L19Rik",269033,"protein_coding","18",70585283,70605580,39.09,6.46,29.29,23.17,3.14,7.52,16.33,1.32
"5987","ENSMUSG00000044912","ENSMUSG00000044912","Syt16",238266,"protein_coding","12",74044435,74320041,41.84,16.35,21.02,30.5,51.79,35.22,13.09,23.35
"5988","ENSMUSG00000044927","ENSMUSG00000044927","H1f10",243529,"protein_coding","6",87957403,87958619,71.32,25.92,3.5,22.81,17.96,32.81,17.63,18.11
"5989","ENSMUSG00000044934","ENSMUSG00000044934","Zfp367",238673,"protein_coding","13",64280832,64301016,40.57,49.27,33.7,16.89,15.67,22.57,4.55,10.02
"5990","ENSMUSG00000044949","ENSMUSG00000044949","Ubtd2",327900,"protein_coding","11",32405370,32466687,40.48,9.03,57.92,20.11,9.76,12.79,8.74,35.02
"5991","ENSMUSG00000044950","ENSMUSG00000044950","Pwwp2a",70802,"protein_coding","11",43572825,43612318,41.33,10.96,37.11,18.49,14.29,8.28,4.01,4.24
"5992","ENSMUSG00000044952","ENSMUSG00000044952","Kctd21",622320,"protein_coding","7",96981534,96999420,47.68,6.11,11.44,20.88,5.35,6.08,3.65,0.21
"5993","ENSMUSG00000044986","ENSMUSG00000044986","Tst",22117,"protein_coding","15",78283756,78290107,52.39,21.8,42.43,56.2,36.85,16,74.03,51.49
"5994","ENSMUSG00000045007","ENSMUSG00000045007","Tubg2",103768,"protein_coding","11",101046733,101052613,51.18,17.92,17.45,14.72,35.57,28.48,10.96,12.82
"5995","ENSMUSG00000045009","ENSMUSG00000045009","Prrt3",210673,"protein_coding","6",113470600,113478892,54.2,9.87,18.11,16.72,20.3,28.65,24.91,9.28
"5996","ENSMUSG00000045031","ENSMUSG00000045031","Cetn4",207175,"protein_coding","3",37361898,37366857,43.39,13.59,68.99,40.32,71.88,40.05,70.87,120.83
"5997","ENSMUSG00000045038","ENSMUSG00000045038","Prkce",18754,"protein_coding","17",86475213,86965347,46.97,73.49,14.63,39.43,30.74,50.96,11.41,21.13
"5998","ENSMUSG00000045039","ENSMUSG00000045039","Megf8",269878,"protein_coding","7",25016589,25065342,52.95,9.29,4.12,4.51,8.83,7.97,2.17,5.27
"5999","ENSMUSG00000045078","ENSMUSG00000045078","Rnf216",108086,"protein_coding","5",142976648,143098749,44.29,19.41,11.04,26.61,8.88,38.58,4.85,16.83
"6000","ENSMUSG00000045092","ENSMUSG00000045092","S1pr1",13609,"protein_coding","3",115504082,115508721,47,133.08,116.82,45.6,67.92,51.47,69.13,83.87
"6001","ENSMUSG00000045103","ENSMUSG00000045103","Dmd",13405,"protein_coding","X",81992476,84249747,36.15,23.13,20.07,49.6,24.35,10.23,15.55,30.5
"6002","ENSMUSG00000045104","ENSMUSG00000045104","Ldhb-ps",NA,"processed_pseudogene","19",21914744,21915745,52.79,2.08,1.04,1.4,1.03,1.9,1.77,1.12
"6003","ENSMUSG00000045107","ENSMUSG00000045107","Saysd1",67509,"protein_coding","14",20125704,20188602,45.45,8.27,6.32,8.63,6.47,2.99,13.37,11.06
"6004","ENSMUSG00000045114","ENSMUSG00000045114","Prrt2",69017,"protein_coding","7",126616703,126620383,55.66,114.12,45.84,60.29,96.09,122.66,47.47,52.57
"6005","ENSMUSG00000045128","ENSMUSG00000045128","Rpl18a",76808,"protein_coding","8",71347366,71350056,56.11,177.33,349.13,276.63,302.92,342.34,619.95,518.85
"6006","ENSMUSG00000045136","ENSMUSG00000045136","Tubb2b",73710,"protein_coding","13",34310731,34314449,50.61,107.46,173.9,172.62,102.39,192.22,305.47,394.31
"6007","ENSMUSG00000045160","ENSMUSG00000045160","Bola3",78653,"protein_coding","6",83326129,83337118,51.66,104.81,103.89,92.12,100.07,87.54,229.95,136.1
"6008","ENSMUSG00000045176","ENSMUSG00000045176","Borcs6",71923,"protein_coding","11",68950543,68952404,63.1,3.26,1.76,7.14,5.04,2.82,1.41,4.65
"6009","ENSMUSG00000045180","ENSMUSG00000045180","Shroom2",110380,"protein_coding","X",151392505,151552461,40.41,11.63,19.39,13.58,10.51,15.69,9.14,10.77
"6010","ENSMUSG00000045193","ENSMUSG00000045193","Cirbp",12696,"protein_coding","10",80001819,80008620,53.35,255.38,166.42,297.59,290.38,292.05,161.97,153.39
"6011","ENSMUSG00000045210","ENSMUSG00000045210","Vcpip1",70675,"protein_coding","1",9788847,9818607,37.45,13.36,20.1,10.44,15,7.67,10.98,6.4
"6012","ENSMUSG00000045216","ENSMUSG00000045216","Hs6st1",50785,"protein_coding","1",36107481,36145527,51.85,17.04,13.51,25.61,17.73,18.55,4.35,15.39
"6013","ENSMUSG00000045237","ENSMUSG00000045237","Eola1",68618,"protein_coding","X",69429483,69433023,46.96,40.83,36.58,67.96,74.98,42.96,20.82,49.13
"6014","ENSMUSG00000045251","ENSMUSG00000045251","Zfp688",69234,"protein_coding","7",127018139,127021240,51,12.4,7.75,10.69,13.84,18.64,11.64,24.54
"6015","ENSMUSG00000045257","ENSMUSG00000045257","Morn2",378462,"protein_coding","17",80597632,80604905,42.12,47.73,348.01,106.64,151.51,126.92,213.84,206.26
"6016","ENSMUSG00000045287","ENSMUSG00000045287","Rtn4rl1",237847,"protein_coding","11",75084609,75158595,50.71,51.7,8.92,35.61,38.12,28.35,4.59,22.36
"6017","ENSMUSG00000045294","ENSMUSG00000045294","Insig1",231070,"protein_coding","5",28276361,28283660,46.93,38.51,64.66,21.02,60.59,42.22,28.31,36.29
"6018","ENSMUSG00000045302","ENSMUSG00000045302","Preb",50907,"protein_coding","5",31108197,31117705,49.68,40.56,26.98,37.4,47.79,69.02,30.99,48.81
"6019","ENSMUSG00000045316","ENSMUSG00000045316","Fahd1",68636,"protein_coding","17",25067866,25069338,50.1,26.56,47.6,53.99,22.51,33.22,38.06,24.51
"6020","ENSMUSG00000045328","ENSMUSG00000045328","Cenpe",229841,"protein_coding","3",134918298,134979372,41.66,1.57,7.49,1.18,1.46,2.26,0,0
"6021","ENSMUSG00000045333","ENSMUSG00000045333","Zfp423",94187,"protein_coding","8",88388438,88686223,49.76,5.15,12.55,3.79,10.1,1.24,0,10.7
"6022","ENSMUSG00000045410","ENSMUSG00000045410","Akr1e1",56043,"protein_coding","13",4640749,4659173,43.43,38.22,12.94,23.78,35.6,26.07,32.96,23.29
"6023","ENSMUSG00000045411","ENSMUSG00000045411","2410002F23Rik",668661,"protein_coding","7",43896146,43901743,50.66,72.63,19.21,92.11,97.79,82.16,65.16,70.93
"6024","ENSMUSG00000045427","ENSMUSG00000045427","Hnrnph2",56258,"protein_coding","X",133501928,133507809,40.58,323.74,221.53,251.41,159.15,152.84,158.02,147.27
"6025","ENSMUSG00000045435","ENSMUSG00000045435","Tmem60",212090,"protein_coding","5",21087189,21091868,43.87,120.83,30.71,50.26,52.79,37.51,64.41,77.43
"6026","ENSMUSG00000045438","ENSMUSG00000045438","Cox19",68033,"protein_coding","5",139321944,139337173,52.03,7.65,50.97,13.27,20.11,20.06,24.79,28.99
"6027","ENSMUSG00000045464","ENSMUSG00000045464","2810002D19Rik",NA,"lncRNA","2",94236496,94264870,41.05,7.47,11.41,4.2,2.05,3.44,18.56,0.69
"6028","ENSMUSG00000045466","ENSMUSG00000045466","Zfp956",101197,"protein_coding","6",47930324,47942234,47.65,11.31,4.16,21.12,6.92,18.21,6.8,7.84
"6029","ENSMUSG00000045482","ENSMUSG00000045482","Trrap",100683,"protein_coding","5",144704542,144796588,49.2,7.45,5.4,4.23,5.68,2.61,4.31,4.09
"6030","ENSMUSG00000045503","ENSMUSG00000045503","Sys1",66460,"protein_coding","2",164298884,164321558,48.63,85.13,147.37,53.92,60.14,65.6,56.32,75.91
"6031","ENSMUSG00000045515","ENSMUSG00000045515","Pou3f3",18993,"protein_coding","1",42734085,42742336,52.07,9.53,13.25,3.18,6.61,9.16,12.39,9.55
"6032","ENSMUSG00000045519","ENSMUSG00000045519","Zfp560",434377,"protein_coding","9",20256432,20296473,40.81,11.2,159.93,42.75,24.88,39.51,109.13,76.18
"6033","ENSMUSG00000045532","ENSMUSG00000045532","C1ql1",23829,"protein_coding","11",102830090,102837514,53.51,18.28,35.87,6.03,59.72,30.5,59.29,77.97
"6034","ENSMUSG00000045573","ENSMUSG00000045573","Penk",18619,"protein_coding","4",4133531,4138819,43.86,29.12,55.91,10.73,21.84,7.18,9.82,15.16
"6035","ENSMUSG00000045576","ENSMUSG00000045576","St7l",229681,"protein_coding","3",104771321,104837380,39.08,11.27,38.96,10.78,33.18,18.26,29.15,13.17
"6036","ENSMUSG00000045589","ENSMUSG00000045589","Frrs1l",230235,"protein_coding","4",56957173,56990391,43.33,85.02,34.81,58.95,47.47,57.12,13.38,31.47
"6037","ENSMUSG00000045594","ENSMUSG00000045594","Glb1",12091,"protein_coding","9",114230144,114303966,49.04,8.17,63.57,23.67,23.07,20.74,11.75,16.64
"6038","ENSMUSG00000045608","ENSMUSG00000045608","Dbx2",223843,"protein_coding","15",95521444,95553841,43.36,24.64,36.27,16.31,11.21,17.18,5.68,16.67
"6039","ENSMUSG00000045624","ENSMUSG00000045624","Esf1",66580,"protein_coding","2",139961803,140012484,37.59,18.4,10.62,24.53,17.68,12.6,19.97,2.16
"6040","ENSMUSG00000045655","ENSMUSG00000045655","Fam216b",219170,"protein_coding","14",78318461,78326447,41.18,0.13,31.74,1.58,12.33,1.31,21.27,33.75
"6041","ENSMUSG00000045657","ENSMUSG00000045657","Pcdhb10",93881,"protein_coding","18",37544717,37547567,48.44,0.06,23.84,0,0,3.46,5.15,0
"6042","ENSMUSG00000045658","ENSMUSG00000045658","Pid1",98496,"protein_coding","1",84014017,84341901,41.17,18.13,36.52,27.29,53.88,63.58,0.38,16.08
"6043","ENSMUSG00000045665","ENSMUSG00000045665","Mfsd5",106073,"protein_coding","15",102187889,102190189,59.28,105.78,78.01,78.77,84.17,112.6,99.59,74.86
"6044","ENSMUSG00000045671","ENSMUSG00000045671","Spred2",114716,"protein_coding","11",19874375,19974026,46.83,17.36,2.55,5.39,7.27,3.97,4.8,10.93
"6045","ENSMUSG00000045690","ENSMUSG00000045690","Wdr89",72338,"protein_coding","12",75677370,75716311,43.31,2.49,6.31,6.95,3.15,5.52,3.82,4.77
"6046","ENSMUSG00000045691","ENSMUSG00000045691","Thtpa",105663,"protein_coding","14",55332241,55336443,52.01,28.94,8.67,27.57,28.33,22.92,0,15.43
"6047","ENSMUSG00000045731","ENSMUSG00000045731","Pnoc",18155,"protein_coding","14",65638122,65662921,45.94,44.99,32.73,14.08,45.08,37.05,18.95,23.04
"6048","ENSMUSG00000045733","ENSMUSG00000045733","Sprn",212518,"protein_coding","7",139730541,139734790,53.69,30.8,37.28,65.62,49.89,103.09,25.45,42.31
"6049","ENSMUSG00000045752","ENSMUSG00000045752","Tssc4",56844,"protein_coding","7",142622986,142624830,59.13,33.1,27.77,60.64,36.67,23.07,36.47,50.06
"6050","ENSMUSG00000045763","ENSMUSG00000045763","Basp1",70350,"protein_coding","15",25363363,25413850,43.73,541.58,542.1,575.52,660.86,837.99,519.74,371.42
"6051","ENSMUSG00000045767","ENSMUSG00000045767","B230219D22Rik",78521,"protein_coding","13",55840937,55851313,43.41,35.99,53.07,56.41,50.8,45.83,10.79,39.44
"6052","ENSMUSG00000045777","ENSMUSG00000045777","Ifitm10",320802,"protein_coding","7",141879574,141927490,48.82,44.4,44.01,35.42,54.61,17.75,33.16,39.61
"6053","ENSMUSG00000045799","ENSMUSG00000045799","Gm9800",NA,"transcribed_processed_pseudogene","14",13669438,13669773,53.27,6.56,7.57,12.28,16.41,5.94,10.69,21.9
"6054","ENSMUSG00000045817","ENSMUSG00000045817","Zfp36l2",12193,"protein_coding","17",84491359,84495375,56.16,33.07,53.46,9.99,19.51,7.76,12.94,24.75
"6055","ENSMUSG00000045827","ENSMUSG00000045827","Serpinb9",20723,"protein_coding","13",33187233,33201940,41.78,11.02,23.65,0,0,4.24,11.72,3.93
"6056","ENSMUSG00000045854","ENSMUSG00000045854","Lyrm2",108755,"protein_coding","4",32800253,32801559,51.03,122.24,120.1,106.55,76.64,124.01,120.51,83.12
"6057","ENSMUSG00000045867","ENSMUSG00000045867","Cradd",12905,"protein_coding","10",95010608,95159995,45.69,16.7,74.45,11.4,8.03,3.75,11.41,11.81
"6058","ENSMUSG00000045886","ENSMUSG00000045886","Pam16l",NA,"protein_coding","10",43400080,43400642,53.29,13.14,16.53,14.07,8.61,9.35,25.76,10.27
"6059","ENSMUSG00000045896","ENSMUSG00000045896","Paip2b",232164,"protein_coding","6",83782383,83808723,41.72,18.97,39.33,11.5,20.26,21.35,2.87,5.64
"6060","ENSMUSG00000045903","ENSMUSG00000045903","Npas4",225872,"protein_coding","19",5034383,5040344,53.96,217.49,106.41,164.27,154.23,155.32,104.05,121.4
"6061","ENSMUSG00000045934","ENSMUSG00000045934","Mtmr11",194126,"protein_coding","3",96069321,96079034,47.07,14.57,41.88,14.13,12.23,4.54,11.78,10.33
"6062","ENSMUSG00000045948","ENSMUSG00000045948","Mrps12",24030,"protein_coding","7",28439066,28441245,52.39,60.73,106.12,87.77,62.38,42.84,138.04,91.75
"6063","ENSMUSG00000045962","ENSMUSG00000045962","Wnk1",232341,"protein_coding","6",119900930,120015633,37.43,7.73,16.79,11.24,9.26,10.59,1.64,6.27
"6064","ENSMUSG00000045969","ENSMUSG00000045969","Ing1",26356,"protein_coding","8",11605571,11613251,54.04,64.2,39.48,78.58,38.32,39.96,16.46,21.85
"6065","ENSMUSG00000045973","ENSMUSG00000045973","Slc25a51",230125,"protein_coding","4",45395923,45408766,46.41,45.42,17.38,32.07,19.25,30.51,31.48,24.75
"6066","ENSMUSG00000045983","ENSMUSG00000045983","Eif4g1",208643,"protein_coding","16",20487063,20511634,48.55,56.92,29.41,61.24,45.99,55.07,12.57,58.22
"6067","ENSMUSG00000045994","ENSMUSG00000045994","B3gat1",76898,"protein_coding","9",26645024,26674397,48.69,12.04,15.08,11.53,9.3,9.72,4.02,13.71
