"","Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","A8","A9","A11","A12","A13","A16","A17"
"7290","ENSMUSG00000068479","ENSMUSG00000068479","Mfap1a",67532,"protein_coding","2",121322392,121337146,44.85,880,769,837,666,246,586,705
"7291","ENSMUSG00000068523","ENSMUSG00000068523","Gng5",14707,"protein_coding","3",146205562,146211327,43.29,831,1823,1038,1261,863,3331,2038
"7292","ENSMUSG00000068551","ENSMUSG00000068551","Zfp467",68910,"protein_coding","6",48404631,48422759,51.66,235,122,332,148,110,35,180
"7293","ENSMUSG00000068566","ENSMUSG00000068566","Myadm",50918,"protein_coding","7",3337605,3348958,49.68,1399,480,1866,1049,1214,966,989
"7294","ENSMUSG00000068601","ENSMUSG00000068601","Gm10244",621427,"lncRNA","6",39396566,39398228,60.91,16,221,0,5,18,1,15
"7295","ENSMUSG00000068663","ENSMUSG00000068663","Clec16a",74374,"protein_coding","16",10363203,10562742,47.38,256,652,350,286,306,332,372
"7296","ENSMUSG00000068706","ENSMUSG00000068706","Gm10250",NA,"processed_pseudogene","15",5150136,5150617,49.17,15,19,10,9,23,35,27
"7297","ENSMUSG00000068732","ENSMUSG00000068732","Tmem167b",67495,"protein_coding","3",108463741,108469782,44.52,992,1534,1755,1080,629,1288,1390
"7298","ENSMUSG00000068735","ENSMUSG00000068735","Trp53i11",277414,"protein_coding","2",93017893,93032104,56,690,51,599,567,553,307,468
"7299","ENSMUSG00000068739","ENSMUSG00000068739","Sars1",20226,"protein_coding","3",108332181,108352525,47.89,2421,2499,3899,3426,2878,2110,2143
"7300","ENSMUSG00000068740","ENSMUSG00000068740","Celsr2",53883,"protein_coding","3",108298167,108323383,57.52,1782,815,998,676,1321,242,552
"7301","ENSMUSG00000068744","ENSMUSG00000068744","Psrc1",56742,"protein_coding","3",108291155,108295547,50.63,60,197,180,337,79,88,54
"7302","ENSMUSG00000068747","ENSMUSG00000068747","Sort1",20661,"protein_coding","3",108191398,108268827,45.52,3473,1389,3039,2836,2589,1040,2467
"7303","ENSMUSG00000068748","ENSMUSG00000068748","Ptprz1",19283,"protein_coding","6",22875501,23052915,38.62,9733,7102,9783,6515,5960,5816,6570
"7304","ENSMUSG00000068749","ENSMUSG00000068749","Psma5",26442,"protein_coding","3",108164242,108187290,42.16,2003,2330,2062,2006,1604,2417,2128
"7305","ENSMUSG00000068798","ENSMUSG00000068798","Rap1a",109905,"protein_coding","3",105634583,105708652,38.38,1139,2164,961,1278,1056,1252,1002
"7306","ENSMUSG00000068823","ENSMUSG00000068823","Csde1",229663,"protein_coding","3",102927742,102965502,38.61,6240,7082,5584,5085,3550,3143,4052
"7307","ENSMUSG00000068856","ENSMUSG00000068856","Sf3b4",107701,"protein_coding","3",96079648,96084880,49.84,1441,517,1456,1372,1480,2250,1803
"7308","ENSMUSG00000068882","ENSMUSG00000068882","Ssb",20823,"protein_coding","2",69691906,69702190,37.88,2906,1721,3379,2901,1320,3690,2259
"7309","ENSMUSG00000068917","ENSMUSG00000068917","Clk2",12748,"protein_coding","3",89072102,89084228,47.92,67,69,243,152,268,274,132
"7310","ENSMUSG00000068921","ENSMUSG00000068921","Dap3",65111,"protein_coding","3",88828110,88858488,46.34,1642,1747,1665,1512,2076,677,1692
"7311","ENSMUSG00000068922","ENSMUSG00000068922","Msto1",229524,"protein_coding","3",88812414,88821306,52.07,217,266,212,334,268,138,355
"7312","ENSMUSG00000068923","ENSMUSG00000068923","Syt11",229521,"protein_coding","3",88652007,88682471,46.7,20560,19237,17169,19909,17064,13587,14563
"7313","ENSMUSG00000068964","ENSMUSG00000068964","Gm6361",NA,"processed_pseudogene","15",31446529,31446963,40.46,208,88,130,141,30,115,146
"7314","ENSMUSG00000069008","ENSMUSG00000069008","Gm5537",NA,"processed_pseudogene","3",58010417,58011668,49.68,81,132,0,0,272,125,95
"7315","ENSMUSG00000069020","ENSMUSG00000069020","Urm1",68205,"protein_coding","2",29710087,29735014,48.61,222,336,188,324,273,194,261
"7316","ENSMUSG00000069072","ENSMUSG00000069072","Slc7a14",241919,"protein_coding","3",31257007,31364527,44.65,1307,1133,1060,915,643,754,795
"7317","ENSMUSG00000069089","ENSMUSG00000069089","Cdk7",12572,"protein_coding","13",100839139,100867447,42.39,193,364,220,316,206,108,386
"7318","ENSMUSG00000069094","ENSMUSG00000069094","Pde7a",18583,"protein_coding","3",19277272,19365486,41.5,303,116,620,330,133,140,392
"7319","ENSMUSG00000069135","ENSMUSG00000069135","Cep43",75296,"protein_coding","17",8384333,8415636,42.7,181,715,361,613,501,0,519
"7320","ENSMUSG00000069171","ENSMUSG00000069171","Nr2f1",13865,"protein_coding","13",78337092,78347876,48.81,407,1042,484,280,225,219,378
"7321","ENSMUSG00000069227","ENSMUSG00000069227","Gprin1",26913,"protein_coding","13",54884484,54897687,54.09,1373,452,1584,1377,1790,70,1013
"7322","ENSMUSG00000069237","ENSMUSG00000069237","Fam8a1",97863,"protein_coding","13",46822998,46831532,43.14,1213,2275,897,872,797,954,729
"7323","ENSMUSG00000069255","ENSMUSG00000069255","Dusp22",105352,"protein_coding","13",30843982,30895214,45.02,469,345,290,241,123,166,238
"7324","ENSMUSG00000069270","ENSMUSG00000069270","H2ac6",319164,"protein_coding","13",23865450,23867931,45.93,158,275,332,160,39,270,388
"7325","ENSMUSG00000069305","ENSMUSG00000069305","H4c18",319161,"protein_coding","13",22015937,22016366,59.07,0,41,12,38,8,85,83
"7326","ENSMUSG00000069516","ENSMUSG00000069516","Lyz2",17105,"protein_coding","10",117113236,117118226,47.08,452,2747,1285,2405,1858,3061,2185
"7327","ENSMUSG00000069520","ENSMUSG00000069520","Tmem19",67226,"protein_coding","10",115175579,115198406,43.83,1532,1961,737,1037,987,915,646
"7328","ENSMUSG00000069565","ENSMUSG00000069565","Dazap1",70248,"protein_coding","10",80097320,80124242,52.89,285,65,308,240,294,166,276
"7329","ENSMUSG00000069601","ENSMUSG00000069601","Ank3",11735,"protein_coding","10",69234603,69863268,44.07,1394,1506,902,1238,809,728,198
"7330","ENSMUSG00000069662","ENSMUSG00000069662","Marcks",17118,"protein_coding","10",37009371,37014916,48.59,2199,3619,4456,4079,4486,2396,2555
"7331","ENSMUSG00000069670","ENSMUSG00000069670","Nkain2",432450,"protein_coding","10",31565306,32766458,37.52,187,96,49,17,55,6,44
"7332","ENSMUSG00000069729","ENSMUSG00000069729","Arid1b",239985,"protein_coding","17",5044607,5397931,46.24,378,783,358,191,502,135,202
"7333","ENSMUSG00000069744","ENSMUSG00000069744","Psmb3",26446,"protein_coding","11",97594225,97604326,48.67,915,1651,1917,1689,1816,2727,2322
"7334","ENSMUSG00000069763","ENSMUSG00000069763","Tmem100",67888,"protein_coding","11",89921174,89927334,45.07,146,775,319,239,357,107,832
"7335","ENSMUSG00000069769","ENSMUSG00000069769","Msi2",76626,"protein_coding","11",88230208,88609339,47.97,329,335,304,191,87,356,320
"7336","ENSMUSG00000069835","ENSMUSG00000069835","Sat2",69215,"protein_coding","11",69512850,69514696,50.62,86,167,138,132,112,299,361
"7337","ENSMUSG00000069844","ENSMUSG00000069844","Sco1",52892,"protein_coding","11",66943496,66957896,43.07,77,347,216,245,162,37,133
"7338","ENSMUSG00000069899","ENSMUSG00000069899","Sft2d1rt",NA,"protein_coding","11",45942181,45943148,44.73,59,21,43,53,48,114,76
"7339","ENSMUSG00000069939","ENSMUSG00000069939","Gm12070",NA,"processed_pseudogene","11",26736633,26737634,55.09,4,20,9,32,39,23,21
"7340","ENSMUSG00000069972","ENSMUSG00000069972","Rps13-ps2",NA,"processed_pseudogene","7",88179654,88180106,52.32,4,14,6,5,11,17,8
"7341","ENSMUSG00000070000","ENSMUSG00000070000","Fcho1",74015,"protein_coding","8",72161031,72178360,54.9,383,214,194,456,127,202,224
"7342","ENSMUSG00000070003","ENSMUSG00000070003","Ssbp4",76900,"protein_coding","8",71050140,71061522,57.53,549,124,427,654,806,793,1015
"7343","ENSMUSG00000070047","ENSMUSG00000070047","Fat1",14107,"protein_coding","8",45388484,45505294,44.62,186,466,386,544,297,91,378
"7344","ENSMUSG00000070056","ENSMUSG00000070056","Mfhas1",52065,"protein_coding","8",36054952,36146603,45.22,139,616,451,91,206,44,161
"7345","ENSMUSG00000070283","ENSMUSG00000070283","Ndufaf3",66706,"protein_coding","9",108442736,108444633,55.06,424,1232,414,565,309,888,376
"7346","ENSMUSG00000070284","ENSMUSG00000070284","Gmppb",331026,"protein_coding","9",107926441,107930000,54.8,266,181,272,198,317,173,276
"7347","ENSMUSG00000070287","ENSMUSG00000070287","Slc35g2",245020,"protein_coding","9",100434241,100453143,41.58,11,504,60,166,122,38,119
"7348","ENSMUSG00000070304","ENSMUSG00000070304","Scn2b",72821,"protein_coding","9",45029080,45041368,51.31,347,1808,230,277,302,174,215
"7349","ENSMUSG00000070319","ENSMUSG00000070319","Eif3g",53356,"protein_coding","9",20805645,20809919,55.56,673,2209,976,937,816,1107,1459
"7350","ENSMUSG00000070343","ENSMUSG00000070343","Gm10288",NA,"processed_pseudogene","3",146544566,146545102,53.07,12,29,14,11,16,35,15
"7351","ENSMUSG00000070348","ENSMUSG00000070348","Ccnd1",12443,"protein_coding","7",144483668,144493662,53.37,715,1086,786,784,344,792,618
"7352","ENSMUSG00000070366","ENSMUSG00000070366","Plpp4",381925,"protein_coding","7",128858755,128993136,43.43,98,308,130,98,29,95,171
"7353","ENSMUSG00000070371","ENSMUSG00000070371","Prss36",77613,"protein_coding","7",127531810,127545897,50.42,99,126,107,71,79,95,123
"7354","ENSMUSG00000070372","ENSMUSG00000070372","Capza1",12340,"protein_coding","3",104730095,104771821,40.78,2237,2809,913,2994,1542,1411,1611
"7355","ENSMUSG00000070392","ENSMUSG00000070392","Gm20634",NA,"lncRNA","3",96152870,96155825,54.77,16,115,289,182,212,387,415
"7356","ENSMUSG00000070394","ENSMUSG00000070394","Tmem256",69186,"protein_coding","11",69729340,69730444,51.76,245,704,556,564,590,1191,745
"7357","ENSMUSG00000070436","ENSMUSG00000070436","Serpinh1",12406,"protein_coding","7",98994583,99002446,53.74,976,987,1044,699,371,516,1254
"7358","ENSMUSG00000070493","ENSMUSG00000070493","Chchd2",14004,"protein_coding","5",129909997,129916311,46.52,1312,4712,3039,2764,3388,8520,5379
"7359","ENSMUSG00000070498","ENSMUSG00000070498","Tmem132b",208151,"protein_coding","5",125608838,125869647,47.27,1705,1281,1630,2148,1059,816,2285
"7360","ENSMUSG00000070509","ENSMUSG00000070509","Rgma",244058,"protein_coding","7",73025257,73069647,50.51,171,73,139,107,129,54,104
"7361","ENSMUSG00000070520","ENSMUSG00000070520","Nsmce3",66647,"protein_coding","7",64516800,64522745,44.74,589,603,560,1001,873,881,908
"7362","ENSMUSG00000070522","ENSMUSG00000070522","Gm6505",NA,"transcribed_processed_pseudogene","3",28818862,28819509,48.92,16,16,11,13,17,7,26
"7363","ENSMUSG00000070532","ENSMUSG00000070532","Ccdc190",78465,"protein_coding","1",169756217,169762222,46.6,336,173,38,183,152,90,337
"7364","ENSMUSG00000070544","ENSMUSG00000070544","Top1",21969,"protein_coding","2",160487808,160564684,38.7,2257,2453,1572,2032,713,1358,1313
"7365","ENSMUSG00000070565","ENSMUSG00000070565","Rasal2",226525,"protein_coding","1",156962752,157240165,37.6,198,590,419,282,155,891,142
"7366","ENSMUSG00000070570","ENSMUSG00000070570","Slc17a7",72961,"protein_coding","7",44813373,44825566,54.06,10738,5842,12096,13062,19797,7869,10431
"7367","ENSMUSG00000070576","ENSMUSG00000070576","Mn1",433938,"protein_coding","5",111565228,111604899,53.36,119,617,152,15,119,21,93
"7368","ENSMUSG00000070610","ENSMUSG00000070610","Gm13127",NA,"processed_pseudogene","4",144313814,144315202,57.52,26,129,51,44,62,73,49
"7369","ENSMUSG00000070639","ENSMUSG00000070639","Lrrc8b",433926,"protein_coding","5",105563641,105637940,44.47,601,249,647,1062,352,502,735
"7370","ENSMUSG00000070697","ENSMUSG00000070697","Utp3",65961,"protein_coding","5",88702321,88703949,50.28,875,232,892,765,516,736,408
"7371","ENSMUSG00000070713","ENSMUSG00000070713","Hmgn2-ps",NA,"protein_coding","8",73057954,73059104,45,160,298,219,257,175,320,228
"7372","ENSMUSG00000070729","ENSMUSG00000070729","Gm12966",NA,"processed_pseudogene","4",129792886,129793695,47.65,14,20,6,12,13,8,10
"7373","ENSMUSG00000070730","ENSMUSG00000070730","Rmdn3",67809,"protein_coding","2",118967482,118987515,47.21,755,754,792,645,372,756,787
"7374","ENSMUSG00000070733","ENSMUSG00000070733","Fryl",72313,"protein_coding","5",73177330,73413962,44.4,595,864,241,471,247,384,196
"7375","ENSMUSG00000070738","ENSMUSG00000070738","Dgkd",227333,"protein_coding","1",87781009,87872902,45.41,1891,1418,724,1043,948,443,764
"7376","ENSMUSG00000070802","ENSMUSG00000070802","Pnma8b",434128,"protein_coding","7",16678607,16682753,57.37,1735,1568,1258,1221,1870,1212,2097
"7377","ENSMUSG00000070858","ENSMUSG00000070858","Nicol1",381633,"protein_coding","5",34140777,34142357,60.85,70,112,99,124,123,260,200
"7378","ENSMUSG00000070866","ENSMUSG00000070866","Zfp804a",241514,"protein_coding","2",81883566,82090223,35.09,76,722,70,37,153,175,127
"7379","ENSMUSG00000070880","ENSMUSG00000070880","Gad1",14415,"protein_coding","2",70383416,70432358,46.88,5645,4499,5268,5296,4924,4433,4299
"7380","ENSMUSG00000070883","ENSMUSG00000070883","Cfap210",75051,"protein_coding","2",69588377,69619919,41.41,50,129,118,13,15,179,75
"7381","ENSMUSG00000070923","ENSMUSG00000070923","Klhl9",242521,"protein_coding","4",88636529,88640702,42.21,1820,2373,807,1157,573,838,1023
"7382","ENSMUSG00000070934","ENSMUSG00000070934","Rraga",68441,"protein_coding","4",86493905,86495522,48.7,1787,2844,927,1467,1519,1837,1596
"7383","ENSMUSG00000070939","ENSMUSG00000070939","Tgfbrap1",73122,"protein_coding","1",43086360,43137797,44.96,509,79,188,307,470,127,467
"7384","ENSMUSG00000070953","ENSMUSG00000070953","Rabepk",227746,"protein_coding","2",34667568,34689924,45.83,117,558,199,196,222,716,464
"7385","ENSMUSG00000071014","ENSMUSG00000071014","Ndufb6",230075,"protein_coding","4",40270591,40279421,41.75,510,922,1015,1101,1246,2515,1470
"7386","ENSMUSG00000071035","ENSMUSG00000071035","Gm5499",NA,"processed_pseudogene","17",87385699,87386583,49.83,15,20,13,36,16,16,14
"7387","ENSMUSG00000071037","ENSMUSG00000071037","Camkmt",73582,"protein_coding","17",85397980,85766016,42.9,166,508,102,122,75,90,100
"7388","ENSMUSG00000071054","ENSMUSG00000071054","Safb",224903,"protein_coding","17",56891825,56913294,50.8,934,56,493,934,721,170,834
"7389","ENSMUSG00000071064","ENSMUSG00000071064","Zfp827",622675,"protein_coding","8",79755066,79920395,46.08,40,593,265,41,86,123,23
"7390","ENSMUSG00000071072","ENSMUSG00000071072","Ptges3",56351,"protein_coding","10",127894823,127913141,42.5,2056,2488,2423,2034,1797,1530,2385
"7391","ENSMUSG00000071073","ENSMUSG00000071073","Lrrc73",224813,"protein_coding","17",46564457,46568241,57.54,73,127,150,47,71,129,101
"7392","ENSMUSG00000071074","ENSMUSG00000071074","Yipf3",28064,"protein_coding","17",46559006,46563463,55.25,706,652,682,681,786,1047,1038
"7393","ENSMUSG00000071076","ENSMUSG00000071076","Jund",16478,"protein_coding","8",71151599,71153265,67.19,1838,1256,2780,2398,2586,3191,3926
"7394","ENSMUSG00000071078","ENSMUSG00000071078","Nr2c2ap",75692,"protein_coding","8",70583983,70586399,54.65,396,303,240,638,524,336,224
"7395","ENSMUSG00000071103","ENSMUSG00000071103","Cfap96",69479,"protein_coding","8",46406643,46428477,40.88,114,824,77,202,51,0,144
"7396","ENSMUSG00000071172","ENSMUSG00000071172","Srsf3",20383,"protein_coding","17",29251602,29262347,40.77,2800,3521,2885,2860,2595,3054,3807
"7397","ENSMUSG00000071180","ENSMUSG00000071180","Smim15",75616,"protein_coding","13",108180980,108185706,40.45,555,2600,946,1400,484,791,613
"7398","ENSMUSG00000071253","ENSMUSG00000071253","Slc25a16",73132,"protein_coding","10",62756412,62782277,43.46,1014,2000,609,1011,683,488,1015
"7399","ENSMUSG00000071337","ENSMUSG00000071337","Tia1",21841,"protein_coding","6",86381201,86410387,39.77,404,707,1058,428,175,903,520
"7400","ENSMUSG00000071341","ENSMUSG00000071341","Egr4",13656,"protein_coding","6",85488103,85490571,68.29,5458,542,5351,3603,3970,3380,2984
"7401","ENSMUSG00000071359","ENSMUSG00000071359","Tbpl1",237336,"protein_coding","10",22579778,22607837,42.87,1619,1087,1239,1240,886,316,643
"7402","ENSMUSG00000071369","ENSMUSG00000071369","Map3k5",26408,"protein_coding","10",19810218,20018499,43.75,132,432,0,198,105,238,108
"7403","ENSMUSG00000071379","ENSMUSG00000071379","Hpcal1",53602,"protein_coding","12",17740857,17841934,49.06,455,821,901,507,753,761,396
"7404","ENSMUSG00000071415","ENSMUSG00000071415","Rpl23",65019,"protein_coding","11",97668353,97673263,46.87,708,1026,983,795,919,1590,998
"7405","ENSMUSG00000071451","ENSMUSG00000071451","Psmg4",69666,"protein_coding","13",34346947,34362156,45.9,62,561,127,82,122,203,154
"7406","ENSMUSG00000071454","ENSMUSG00000071454","Dtnb",13528,"protein_coding","12",3622381,3831796,42.96,262,373,695,688,604,1079,722
"7407","ENSMUSG00000071456","ENSMUSG00000071456","1110002L01Rik",100043040,"lncRNA","12",3453878,3477717,45.33,137,248,400,229,570,182,147
"7408","ENSMUSG00000071497","ENSMUSG00000071497","Nutf2-ps1",NA,"protein_coding","19",53576599,53577499,47.61,195,463,363,342,380,572,409
"7409","ENSMUSG00000071528","ENSMUSG00000071528","Atp5mk",66477,"protein_coding","19",47071903,47079086,43.07,854,2493,1998,1276,2075,4987,2947
"7410","ENSMUSG00000071532","ENSMUSG00000071532","Gm10335",NA,"processed_pseudogene","10",14398822,14399289,51.28,0,7,9,0,7,10,1
"7411","ENSMUSG00000071533","ENSMUSG00000071533","Pcnp",76302,"protein_coding","16",55827608,55850102,41.39,2305,2308,1869,2905,1654,1865,2299
"7412","ENSMUSG00000071547","ENSMUSG00000071547","Nt5dc2",70021,"protein_coding","14",30853010,30861081,57.82,247,243,184,421,676,942,543
"7413","ENSMUSG00000071550","ENSMUSG00000071550","Cfap44",212517,"protein_coding","16",44215159,44302791,42.23,180,359,116,0,117,163,11
"7414","ENSMUSG00000071573","ENSMUSG00000071573","Rnls",67795,"protein_coding","19",33115147,33369665,39.01,81,493,38,45,64,0,132
"7415","ENSMUSG00000071632","ENSMUSG00000071632","2510002D24Rik",72307,"protein_coding","16",18655328,18658910,49.43,292,3,95,85,220,168,116
"7416","ENSMUSG00000071637","ENSMUSG00000071637","Cebpd",12609,"protein_coding","16",15705150,15708895,51.6,899,718,1658,2051,975,2457,2312
"7417","ENSMUSG00000071644","ENSMUSG00000071644","Eef1g",67160,"protein_coding","19",8944405,8955843,46.09,1138,3653,1622,1949,2025,2347,2278
"7418","ENSMUSG00000071645","ENSMUSG00000071645","Tut1",70044,"protein_coding","19",8931211,8943574,46.36,448,154,190,306,176,121,260
"7419","ENSMUSG00000071647","ENSMUSG00000071647","Eml3",225898,"protein_coding","19",8906916,8918946,51.65,54,680,84,39,84,146,244
"7420","ENSMUSG00000071649","ENSMUSG00000071649","B3gat3",72727,"protein_coding","19",8897738,8904600,48.03,540,232,450,589,820,802,755
"7421","ENSMUSG00000071650","ENSMUSG00000071650","Ganab",14376,"protein_coding","19",8875435,8894036,45.79,1230,795,1294,1827,2101,1067,1109
"7422","ENSMUSG00000071653","ENSMUSG00000071653","1810009A15Rik",66276,"protein_coding","19",8866217,8868245,47.31,84,396,198,158,167,735,408
"7423","ENSMUSG00000071654","ENSMUSG00000071654","Uqcc3",107197,"protein_coding","19",8857378,8858287,53.19,303,612,214,174,229,457,293
"7424","ENSMUSG00000071655","ENSMUSG00000071655","Ubxn1",225896,"protein_coding","19",8848860,8853227,49.95,650,763,950,1214,839,954,1051
"7425","ENSMUSG00000071657","ENSMUSG00000071657","Bscl2",14705,"protein_coding","19",8814831,8826047,49.53,605,1037,657,990,337,1127,829
"7426","ENSMUSG00000071658","ENSMUSG00000071658","Gng3",14704,"protein_coding","19",8814297,8816558,52.08,1599,4109,2053,2375,2635,2878,1539
"7427","ENSMUSG00000071662","ENSMUSG00000071662","Polr2g",67710,"protein_coding","19",8770491,8775941,45.17,962,1209,1177,1346,1387,1770,1564
"7428","ENSMUSG00000071708","ENSMUSG00000071708","Sms",20603,"protein_coding","X",156226851,156275283,41.66,1757,2531,1809,1350,1218,965,1050
"7429","ENSMUSG00000071711","ENSMUSG00000071711","Mpst",246221,"protein_coding","15",78290616,78298213,52.83,22,78,19,46,10,0,83
"7430","ENSMUSG00000071753","ENSMUSG00000071753","Cdr1os",331424,"lncRNA","X",60159705,60247391,36.92,2000,2120,959,360,247,39,250
"7431","ENSMUSG00000071793","ENSMUSG00000071793","2610005L07Rik",NA,"transcribed_unprocessed_pseudogene","8",20030715,20045888,38.34,406,28,196,271,317,53,165
"7432","ENSMUSG00000071847","ENSMUSG00000071847","Apcdd1",494504,"protein_coding","18",63055302,63094250,46.64,227,233,312,223,314,400,553
"7433","ENSMUSG00000071855","ENSMUSG00000071855","Ccdc112",240261,"protein_coding","18",46415218,46444995,41.52,140,836,187,292,73,69,244
"7434","ENSMUSG00000071856","ENSMUSG00000071856","Mcc",328949,"protein_coding","18",44558127,44945249,43.08,210,687,25,332,307,133,288
"7435","ENSMUSG00000071862","ENSMUSG00000071862","Lrrtm2",107065,"protein_coding","18",35342056,35348077,37.99,1090,2591,514,404,560,724,691
"7436","ENSMUSG00000071866","ENSMUSG00000071866","Ppia",268373,"protein_coding","11",6365443,6369817,48.71,13340,34708,26311,22895,26420,40801,27574
"7437","ENSMUSG00000071867","ENSMUSG00000071867","Mrpl27-ps",NA,"processed_pseudogene","18",15144303,15144749,55.48,0,2,0,0,2,1,1
"7438","ENSMUSG00000072082","ENSMUSG00000072082","Ccnf",12449,"protein_coding","17",24441172,24470458,48.5,124,205,28,184,116,151,0
"7439","ENSMUSG00000072214","ENSMUSG00000072214","Septin5",18951,"protein_coding","16",18439252,18448704,60.19,1819,529,2297,2205,2448,1575,2473
"7440","ENSMUSG00000072235","ENSMUSG00000072235","Tuba1a",22142,"protein_coding","15",98847718,98851584,49.13,19588,49411,44779,52720,61983,64442,58504
"7441","ENSMUSG00000072294","ENSMUSG00000072294","Klf12",16597,"protein_coding","14",100108068,100522115,40.65,118,269,114,134,182,284,88
"7442","ENSMUSG00000072501","ENSMUSG00000072501","Phf20l1",239510,"protein_coding","15",66449409,66519825,36.53,2523,2191,1255,1179,1045,825,1098
"7443","ENSMUSG00000072582","ENSMUSG00000072582","Ptrh2",217057,"protein_coding","11",86574811,86583283,41.17,251,705,137,344,598,671,250
"7444","ENSMUSG00000072594","ENSMUSG00000072594","Gm16439",NA,"processed_pseudogene","14",44834122,44834685,47.16,2,4,6,19,12,8,3
"7445","ENSMUSG00000072676","ENSMUSG00000072676","Tmem254",66039,"protein_coding","14",25923724,25928096,46.1,381,1170,3369,860,786,547,884
"7446","ENSMUSG00000072694","ENSMUSG00000072694","Gm57857",66236,"protein_coding","5",114946257,114961529,49.36,1894,1888,2235,1775,1953,1629,1018
"7447","ENSMUSG00000072704","ENSMUSG00000072704","Smim10l1",381820,"protein_coding","6",133081872,133087862,39.31,1621,2394,1456,1136,1250,3044,1370
"7448","ENSMUSG00000072761","ENSMUSG00000072761","Gm6712",100862203,"lncRNA","17",17514629,17594184,39.94,0,37,1,0,52,0,70
"7449","ENSMUSG00000072769","ENSMUSG00000072769","Gm10419",NA,"lncRNA","5",108515617,108526833,46.39,50,858,168,149,150,342,328
"7450","ENSMUSG00000072772","ENSMUSG00000072772","Grcc10",14790,"protein_coding","6",124716146,124718337,54.52,499,1653,940,924,1150,1869,1351
"7451","ENSMUSG00000072825","ENSMUSG00000072825","Cep170b",217882,"protein_coding","12",112686889,112713026,57.49,635,860,1245,923,1459,401,569
"7452","ENSMUSG00000072872","ENSMUSG00000072872","Rybp",56353,"protein_coding","6",100205526,100264446,40.24,1048,1050,398,746,308,411,627
"7453","ENSMUSG00000072875","ENSMUSG00000072875","Gpr27",14761,"protein_coding","6",99669640,99672027,57.5,297,119,841,541,407,854,486
"7454","ENSMUSG00000072915","ENSMUSG00000072915","Gm12258",108167848,"protein_coding","11",58737984,58752782,44.96,431,226,238,178,369,0,81
"7455","ENSMUSG00000072949","ENSMUSG00000072949","Acot1",26897,"protein_coding","12",84056264,84065145,48.74,260,575,320,279,210,541,988
"7456","ENSMUSG00000072955","ENSMUSG00000072955","Tmsb15l",399591,"protein_coding","X",135855737,135877618,41.73,27,601,136,167,176,545,281
"7457","ENSMUSG00000072964","ENSMUSG00000072964","Bhlhb9",70237,"protein_coding","X",134698343,134791830,40.72,3830,2222,3069,2292,1991,3417,2330
"7458","ENSMUSG00000072966","ENSMUSG00000072966","Gprasp2",245607,"protein_coding","X",134739783,134745479,49.46,1577,3819,1686,1460,1268,173,1229
"7459","ENSMUSG00000072969","ENSMUSG00000072969","Armcx5",494468,"protein_coding","X",134643482,134648071,43.7,1129,551,762,520,982,415,426
"7460","ENSMUSG00000073002","ENSMUSG00000073002","Vamp5",53620,"protein_coding","6",72345777,72357451,48.69,40,196,85,35,104,58,45
"7461","ENSMUSG00000073079","ENSMUSG00000073079","Srp54a",24067,"protein_coding","12",55127047,55162152,39.41,1731,1588,1342,2016,1090,1951,875
"7462","ENSMUSG00000073096","ENSMUSG00000073096","Lrrc61",243371,"protein_coding","6",48531730,48547656,47.44,382,138,296,311,94,0,505
"7463","ENSMUSG00000073131","ENSMUSG00000073131","Vma21",67048,"protein_coding","X",70859530,70883363,39.56,2548,3502,2062,1836,1723,2411,2260
"7464","ENSMUSG00000073139","ENSMUSG00000073139","Tmem185a",236848,"protein_coding","X",69503359,69520786,41.03,596,73,993,658,899,601,962
"7465","ENSMUSG00000073147","ENSMUSG00000073147","5031425E22Rik",269630,"lncRNA","5",23557556,23639396,42.83,76,48,84,22,25,33,120
"7466","ENSMUSG00000073155","ENSMUSG00000073155","Stmp1",67705,"protein_coding","6",35229589,35240431,45.1,419,1063,632,660,643,1015,646
"7467","ENSMUSG00000073236","ENSMUSG00000073236","2500004C02Rik",NA,"lncRNA","2",153183077,153188045,44.11,68,448,138,40,46,114,150
"7468","ENSMUSG00000073293","ENSMUSG00000073293","Nudt10",102954,"protein_coding","X",6080750,6085069,42.92,274,988,363,50,174,276,285
"7469","ENSMUSG00000073295","ENSMUSG00000073295","Nudt11",58242,"protein_coding","X",5959507,5967164,41.94,578,1163,569,642,529,577,376
"7470","ENSMUSG00000073411","ENSMUSG00000073411","H2-D1",14964,"protein_coding","17",35481706,35486475,54.09,3273,3279,4153,9761,2844,4301,4292
"7471","ENSMUSG00000073418","ENSMUSG00000073418","C4b",12268,"protein_coding","17",34947354,34962856,54.98,993,2115,1367,2726,1741,585,2371
"7472","ENSMUSG00000073422","ENSMUSG00000073422","Hsd17b8",14979,"protein_coding","17",34245007,34247034,58.23,341,381,261,234,119,419,338
"7473","ENSMUSG00000073423","ENSMUSG00000073423","Zfp414",328801,"protein_coding","17",33848064,33850753,55.17,390,1066,295,347,303,478,413
"7474","ENSMUSG00000073433","ENSMUSG00000073433","Arhgdig",14570,"protein_coding","17",26418157,26426760,56.18,220,367,905,682,924,817,404
"7475","ENSMUSG00000073435","ENSMUSG00000073435","Nme3",79059,"protein_coding","17",25115474,25116496,58.55,113,98,59,119,152,353,298
