"","PG.UniprotIds","PG.ProteinNames","PG.Genes","1_UD1_NC_1","2_UD2_NC_2","3_7D1_actin_1","4_8D1_arc_1","7_UD3_NC_5","8_7D2_actin_2","9_8D2_arc_2"
"1555","Q9EQC8","Q9EQC8_MOUSE","Prcc",13.2905207479402,14.3550431329518,20.2797630155678,20.6214703887045,14.1532610752686,15.6935019956821,18.3403952108516
"1556","Q99JT9","MTND_MOUSE","Adi1",13.6901943802762,13.8489534012796,16.7971337841538,16.6346109965424,13.858890173266,13.8748431078203,16.3397000551662
"1557","P62305","RUXE_MOUSE","Snrpe",14.2812821443498,12.5580536391857,19.0391981729051,19.8554217822998,14.4685019228527,20.1227834473961,21.6253364360479
"1558","P26645","MARCS_MOUSE","Marcks",13.6944209205145,13.3824576679276,18.4105522821669,17.6174846300158,15.6965082128576,13.9278618347295,12.7146349398155
"1559","Q80X50","UBP2L_MOUSE","Ubap2l",13.9235686784096,14.8330474875939,18.377583201928,19.7338744957298,13.3857077355758,14.2290097971645,17.8885084038728
"1560","D3Z0M9","D3Z0M9_MOUSE","Ddx23",12.400390311574,13.5948410538073,17.1563554782123,17.2707543025003,13.1357163790655,14.6024710301883,13.7476498890883
"1561","P56391","CX6B1_MOUSE","Cox6b1",13.8052027455151,13.5199062948045,16.166843336615,13.6655222977675,12.9813672355143,16.7062668741021,13.7784019469101
"1562","Q9D735","TRIR_MOUSE","Trir",14.1005707794422,14.059869967586,17.7587582816493,17.991431125607,13.6154452488482,14.4349447261405,16.1691803211203
"1563","Q9D8B3","CHM4B_MOUSE","Chmp4b",14.1898995817601,13.0774766043005,18.3909868132826,19.1572070400541,13.9984912314932,17.4598401846206,19.4298766747847
"1564","Q62280","SSXT_MOUSE","Ss18",13.9251373418985,14.3623930579808,18.9201093420135,18.0313583932263,14.030721782833,16.5887619826281,18.0301280238283
"1565","Q8BW22","CREST_MOUSE","Ss18l1",13.4876137664151,13.2506595980793,20.1636171433347,18.152721878489,13.7649194818347,17.6143410867191,18.0933933748473
"1566","Q8BU11","TOX4_MOUSE","Tox4",13.9178933629025,13.7833650079328,19.3839578985043,19.2751704528467,14.291101989683,13.1223747973805,17.7771429938839
"1567","P56375","ACYP2_MOUSE","Acyp2",14.049373207484,13.7249173825762,18.5097785765914,18.8126818488882,14.5959039274741,16.6125479781642,19.0003097055251
"1568","A2RTL5","RSRC2_MOUSE","Rsrc2",13.0353400915031,13.7431295334839,19.1310199956819,19.3222979033014,13.9464028103862,15.8186091875393,13.0464694029058
"1569","Q8VDJ3","VIGLN_MOUSE","Hdlbp",13.0041407715845,13.4928891940089,14.9571687275281,13.7445453757339,13.8543275861561,16.7817554607929,13.5377913135297
"1570","P60761","NEUG_MOUSE","Nrgn",14.1761564616526,13.2348462682351,20.6302572410557,21.1113871636942,16.3080816725796,19.05857914492,21.2416343554332
"1571","P68037","UB2L3_MOUSE","Ube2l3",14.5131793635581,13.1538394022267,18.5981910012633,20.6922701691872,13.6055711198459,17.9291037168829,20.6198585144196
"1572","Q99L13","3HIDH_MOUSE","Hibadh",12.7470723790066,14.6204065452482,17.6764767311502,13.3865583629348,13.3254878969476,16.7840962907381,13.8437404654732
"1573","Q60722","ITF2_MOUSE","Tcf4",13.6323377052975,13.5939022040921,19.3007786565952,17.7676483455615,14.048772297146,14.1792033158935,14.413693781748
"1574","O70279","ESS2_MOUSE","Ess2",14.0460734392857,13.5236343660964,16.6402451800333,13.2081356629928,13.8229763132145,14.3679450616289,17.4172750080303
"1575","Q8K2K6","AGFG1_MOUSE","Agfg1",13.9187955927421,14.2055497756417,17.0247010965286,16.3660944039883,13.9984634737738,13.3310147355481,17.4676751142865
"1576","Q99N28","CADM3_MOUSE","Cadm3",13.5270050266397,14.3232825754373,16.5376849235682,18.5538739467453,13.3467182343684,13.8025426016519,17.8948403138772
"1577","Q9WUR9","KAD4_MOUSE","Ak4",14.7036880037035,14.0277292239293,15.868595137438,16.0912358333459,13.8487303361315,16.1429080611975,17.6213551593162
"1578","Q64012","RALY_MOUSE","Raly",13.0378943847263,13.5298564908988,18.0317140842516,16.350133845956,14.2952689395191,13.7995779396074,12.8147529903394
"1579","Q9CQE8","RTRAF_MOUSE","RTRAF",14.5196881808459,13.1747909164522,20.0389894532958,20.281480173109,13.9356426914089,19.256868045381,20.2750409812257
"1580","P19096","FAS_MOUSE","Fasn",13.2897401226894,14.2998457584501,20.4072999972346,17.0812704176479,13.9061075299031,18.4172487909224,15.3761496023045
"1581","Q9WUA2","SYFB_MOUSE","Farsb",13.5231045882279,13.0957152810647,16.2942555670702,14.47809889944,16.8398579894926,16.5709505504207,13.7508503407477
"1582","Q921N8","GPS2_MOUSE","Gps2",13.5214027814524,13.8656625950147,19.3027220505612,17.7913404962529,13.5032745320038,12.3954765709191,19.253985533144
"1583","O35526","STX1A_MOUSE","Stx1a",14.2111900225919,13.3288689189817,17.3028021123647,13.7511907481368,14.4040508691244,13.8582004283549,16.4057744830061
"1584","Q9ER69","FL2D_MOUSE","Wtap",13.8093501837078,14.1163215477761,18.7927336943285,18.1630925952923,14.0070662184986,14.09572967811,13.4452677100569
"1585","P56581","TDG_MOUSE","Tdg",13.8436197313204,13.9711953448514,14.8265654022735,17.7381100581724,14.3325229982742,12.4012604845892,13.8826762665685
"1586","Q91WD5","NDUS2_MOUSE","Ndufs2",14.0826785496877,13.7785499372222,17.5048734948385,13.9937260513479,19.467196568993,18.3770535949119,15.7623930183612
"1587","Q8BTF8","RALYL_MOUSE","Ralyl",13.9373639252529,12.6767724553406,18.1614277443293,12.7569446193455,14.0504198302233,13.422391115277,15.750316645042
"1588","Q8R5H6","WASF1_MOUSE","Wasf1",14.3848986556565,12.0907473248167,18.6695332914695,18.823726174997,13.74500797002,14.0939978326014,19.0099066054668
"1589","O08579","EMD_MOUSE","Emd",13.1908795762779,14.4123557443979,20.0815773331427,19.5378550979142,13.2384543238777,16.3928810524376,20.6764672609638
"1590","O70194","EIF3D_MOUSE","Eif3d",14.3762060322821,13.7313760910367,18.383570997388,14.1504428802921,16.6639475947918,17.0692399269624,14.2077502955301
"1591","Q8CDN6","TXNL1_MOUSE","Txnl1",13.0750444214454,13.8310660170286,17.8740996458039,13.5621614143963,13.6279152431245,18.2042889673956,18.9192781267725
"1592","P31230","AIMP1_MOUSE","Aimp1",13.9128140125321,10.6563320666094,15.162961339964,15.6958803092911,14.0481206777453,15.3825929241851,18.504565723008
"1593","Q7JJ13","BRD2_MOUSE","Brd2",13.8761760949799,14.4659736036004,18.2541308877788,16.7319603945819,13.8112472685394,13.8521886111817,13.852283007875
"1594","Q8R1Q8","DC1L1_MOUSE","Dync1li1",13.5756191470066,13.6563008420911,17.6029180308315,17.4036285428663,17.1629165539948,18.185423636536,19.3619502519885
"1595","Q8BJ05","ZC3HE_MOUSE","Zc3h14",13.5750858878878,12.4966563189715,20.0544786785134,19.8197471361262,14.221981917889,12.7402328231669,16.8518415553114
"1596","O35226","PSMD4_MOUSE","Psmd4",13.7024720315772,13.1754868572067,20.4485740793522,20.2575671547337,16.3533056660243,17.8408739919583,20.6277068194453
"1597","P61327","MGN_MOUSE","Magoh",13.7791233881021,13.2282734009537,17.5233635941113,16.558214395734,13.4382482906053,14.1665401995339,17.5473831334715
"1598","Q9D8S4","ORN_MOUSE","Rexo2",14.0109880641766,13.7461819079804,17.360487654443,18.0484468914673,14.3715156332776,17.0545225780932,18.7890623629331
"1599","Q920P5","KAD5_MOUSE","Ak5",13.6508340761186,13.10956511169,17.5422176712918,15.6342204767896,15.4931689044415,13.4968426450213,13.459996528583
"1600","Q9CQ49","NCBP2_MOUSE","Ncbp2",13.7547791271877,13.8411896039532,19.5324202606674,17.9315420062239,12.6267492282049,14.1901399134847,16.7989840693832
"1601","Q62108","DLG4_MOUSE","Dlg4",13.9371206534049,12.9038834511472,17.339305890593,14.2974031278584,14.1112751714572,12.6610183853153,13.5323887413624
"1602","Q3TCX3","KHDC4_MOUSE","Khdc4",13.5441673968426,14.305489217478,16.2927580393465,13.5488799394783,12.8754792761607,13.9917644162684,13.7354709873088
"1603","P30681","HMGB2_MOUSE","Hmgb2",13.6733968873732,13.9746140762706,16.3986425701471,18.4740247992996,13.9072965838685,14.2456868413846,12.8260049198645
"1604","Q5HZG4","TAF3_MOUSE","Taf3",14.5833125911474,13.9931605361964,17.1398703408332,12.8342816485432,15.9104108336837,13.959722260601,13.1814896515224
"1605","P99027","RLA2_MOUSE","Rplp2",13.9870816345525,14.1503423417472,19.7191845815544,14.2797650829716,13.8842547144393,18.9247622594247,18.3288656449538
"1606","Q9D902","T2EB_MOUSE","Gtf2e2",13.8731071089883,14.2126112225234,16.5850152979586,17.2142859440202,13.9676655448081,14.0038398221733,13.769557945549
"1607","Q9CQU0","TXD12_MOUSE","Txndc12",13.2371295160031,14.0291257113608,16.8853524386003,17.1082665431959,13.0544860845143,14.3831807873171,17.3986234560126
"1608","F6SEU4","SYGP1_MOUSE","Syngap1",14.1950103832596,13.3009129028553,17.3146104414104,14.641911389212,12.9588302266492,13.8490278494278,13.8818288915341
"1609","Q9D5V5","CUL5_MOUSE","Cul5",13.9110848623264,14.211238494461,16.1308823390584,14.1211113058285,14.0495915447587,14.0440080501668,13.7323536718733
"1610","Q01147","CREB1_MOUSE","Creb1",13.2587088919409,13.9747845052591,20.2644921728238,20.647339952296,13.4712229445803,14.2978061855725,18.4360541064535
"1611","Q8C1D8","IWS1_MOUSE","Iws1",12.8033708434799,12.8036087320988,17.0905116304307,19.0698756394172,14.2418381798895,14.3227621038402,14.1103633533191
"1612","O70475","UGDH_MOUSE","Ugdh",13.9845631400394,13.8688220076713,15.699949068599,14.1590403875744,13.5742827162082,16.767492500086,14.00915479647
"1613","Q9DBR7","MYPT1_MOUSE","Ppp1r12a",14.022359512099,13.986261786651,17.9541846498112,20.2039570803561,13.866867945644,13.3237907975436,13.9878567359453
"1614","Q9JL35","HMGN5_MOUSE","Hmgn5",13.8681169320734,13.9515222141512,20.1856771978478,20.1194083840441,13.8137813562113,12.6791452921706,13.5561816203166
"1615","O88696","CLPP_MOUSE","Clpp",14.005491666526,14.3043632421403,17.0947160606734,13.403068917975,15.9351646557165,13.7665305992563,13.9609802901325
"1616","Q8BW96","KCC1D_MOUSE","Camk1d",13.577197460678,14.1793216800762,16.2417542330311,13.5824762460855,13.527767522069,15.1085462769201,17.3588875191378
"1617","Q9R0P4","SMAP_MOUSE","Smap",14.4261043066335,13.6517787096045,19.8204534520969,19.2677519212474,12.4912004277875,14.2472820407403,13.588957046898
"1618","Q924H7","WAC_MOUSE","Wac",13.9954712132412,13.467721999631,19.676748813423,19.5734835245088,13.9998065903448,13.7397880072171,12.423301305314
"1619","P63080","GBRB3_MOUSE","Gabrb3",14.1412067158952,13.6406638602133,14.6892002049508,12.7357718576497,16.6517882704348,14.123231477158,13.0490799849624
"1620","Q9CW46","RAVR1_MOUSE","Raver1",13.1872920598247,13.694427735521,17.6601562637903,11.7728922554453,13.8382069247443,14.0598087340957,13.6801763327559
"1621","Q6DIB4","NOL4L_MOUSE","Nol4l",12.9702864552687,14.1488839013362,18.0194561208171,18.8655847208017,12.8792472813563,14.4310110306675,14.3569078770091
"1622","E9PUQ3","E9PUQ3_MOUSE","Nkapd1",13.3385038388467,14.2759205568804,16.0435218719869,14.2782878910683,13.0839522991111,14.0779703568178,13.3969476196599
"1623","Q8VE47","UBA5_MOUSE","Uba5",12.3929409457325,14.359677184715,18.4274977488549,14.1479317107025,14.0180844196182,13.2774376172696,16.466174311096
"1624","Q9DBR0","AKAP8_MOUSE","Akap8",13.9296544919837,14.1417783064586,17.469360057832,16.9342656559239,13.5049020663423,13.9039328043636,13.0952580983994
"1625","Q8VED9","LEGL_MOUSE","Lgalsl",14.1192086246265,13.0962587941568,16.4846302284782,13.7884610150726,13.8723389806071,19.4050960611327,18.9894898843292
"1626","Q8BHE3","ATCAY_MOUSE","Atcay",13.6791068330808,13.2463485868822,21.993826192034,13.973806930562,13.2985345653579,14.4383974817741,13.5290405167025
"1627","O55091","IMPCT_MOUSE","Impact",13.898164180798,13.6112466505736,18.1806742725334,13.4700675065089,15.2339544661102,13.6873080527942,13.2079549400756
"1628","O35326","SRSF5_MOUSE","Srsf5",14.0677868837567,12.5413994901242,20.070290828973,21.1193178091684,13.041183481242,14.3764674107502,13.4810256119533
"1629","Q9DBF7","CWC25_MOUSE","Cwc25",14.1199598395288,13.7866018751576,17.5617929796458,17.056588696941,13.6657505640543,13.1987260387401,13.8186949458358
"1630","O70378","EMC8_MOUSE","Emc8",12.8322480248174,13.3330360316269,17.0599496301891,13.7350065044951,16.417317641577,14.2410254633065,16.6626041845371
"1631","Q61142","SPIN1_MOUSE","Spin1",13.2930189678416,14.1678239422327,17.8649097456991,17.0421554950929,13.8578874113424,14.7646174102011,16.9209511292345
"1632","Q9ER00","STX12_MOUSE","Stx12",12.5887119767416,12.7225106663274,17.7247304704428,19.7866267142694,14.0743201854455,13.9783561473147,19.7249946837734
"1633","Q3UPL0","SC31A_MOUSE","Sec31a",13.5794744340945,13.6110113758203,15.2841458354976,14.6537088140209,13.8300929596833,18.7029552706797,13.4762399389905
"1634","P63318","KPCG_MOUSE","Prkcg",13.2952549096157,13.5764995720662,16.1564942746041,16.89198345232,14.6364536825352,13.0861726889359,13.6004394422411
"1635","Q9ESX4","ZCC17_MOUSE","Zcchc17",14.088998803411,14.0935204035774,17.6725393767759,15.7017198581322,13.8662496203871,14.5306187905286,13.6743807658182
"1636","Q3UGC7;Q66JS6","EI3JA_MOUSE;EI3JB_MOUSE","Eif3j1;Eif3j2",14.3043966725472,14.1905822405306,18.0747813259775,19.3729830954737,14.1390124404808,12.9769539520517,14.4159959418092
"1637","O70439","STX7_MOUSE","Stx7",14.2744455427693,13.4867292950154,17.2282051675985,18.1528119799499,17.2557799736057,18.5799397537021,19.9729093668028
"1638","Q9JK48","SHLB1_MOUSE","Sh3glb1",13.0207258474767,14.1819335599212,15.9921744229361,14.1325339647753,14.3271170141617,14.5187385446453,19.8176175093726
"1639","Q60596","XRCC1_MOUSE","Xrcc1",13.7965030486758,13.615562943573,16.7910634747159,13.2429223036148,14.4548631108802,14.3711340475472,13.3904405139197
"1640","A0A5F8MPH2","A0A5F8MPH2_MOUSE","Celf5",13.5347543498962,12.3234777823962,16.6218387251351,13.5735930021812,14.2235303527438,13.5760297039657,17.1304341885376
"1641","Q80TZ3","AUXI_MOUSE","Dnajc6",13.5518226606436,12.2521260264219,16.1505217993446,13.7673661307694,13.1374229029192,13.6640374505842,12.6307773693013
"1642","Q14B01","Q14B01_MOUSE","Rnf113a2",14.1339074372879,13.8642226345049,20.1538141151576,19.8959388644337,10.9334450536861,14.3934525868374,14.1113275715905
"1643","Q8BG30","NELFA_MOUSE","Nelfa",13.6755419068631,14.3929883130253,18.6029693949013,18.57620751696,14.1439429836112,14.1350579821117,19.4110300735088
"1644","Q2VPQ9","EAF6_MOUSE","Meaf6",14.1297416857647,13.6758470723742,18.2175030835868,19.4043967618445,14.1382123329152,14.0964093433293,13.8745235632449
"1645","Q9QUH0","GLRX1_MOUSE","Glrx",13.0330766218283,14.305022317744,15.1712192475365,16.3056467085236,12.6723235164032,18.4573657260582,17.5599139645014
"1646","O70133","DHX9_MOUSE","Dhx9",13.9780876594017,13.6812086741663,16.189763460794,13.9699618744637,13.4088970185197,17.5113578183947,15.0658558979159
"1647","E9PZM7","E9PZM7_MOUSE","Scaf11",14.2660176901855,14.4009752868898,17.910771118507,19.2881204272123,12.6020068854227,13.2676913735524,13.5899407378106
"1648","P60764","RAC3_MOUSE","Rac3",13.4179431563276,14.0677065113937,16.285931812242,13.3942016328554,15.7415062520883,16.7525729886157,16.3984789362459
"1649","D3YZP9","CCDC6_MOUSE","Ccdc6",13.5379443793964,13.7346810187425,16.4700895836487,18.1520927825237,13.7887258946955,13.9966079484266,13.5487520804304
"1650","Q8VBZ3","CLPT1_MOUSE","Clptm1",14.3968871761958,13.9718478851931,15.6974061962145,14.3179570843912,13.0941372844124,15.3965917392807,13.6723644558758
"1651","Q91VI7","RINI_MOUSE","Rnh1",13.9736828438666,14.4167787188161,17.4026814191651,16.2760086800594,13.8051984372658,9.53524296463641,14.3137514173183
"1652","E9PX68","E9PX68_MOUSE","Slc4a1ap",13.3981761767721,13.712975537935,18.2098519230927,14.3921566425775,13.1638620749374,13.4370425662112,13.6917892250432
"1653","Q8R344","CCD12_MOUSE","Ccdc12",14.2268945240033,14.1294312881908,18.5352422611938,18.6697045331909,13.3863213377814,12.5299101713279,13.6492142156558
"1654","Q8BM39","PRP18_MOUSE","Prpf18",13.9362123015694,14.2761445915068,16.4734423569067,17.5167333998297,13.4863552540481,14.2333751565869,12.7057131208181
"1655","Q3TSG4","ALKB5_MOUSE","Alkbh5",13.1911818184621,11.6271424917712,16.9402672343194,13.8206993182857,13.9009252033535,14.3773149475253,14.4500327294117
"1656","Q61768","KINH_MOUSE","Kif5b",13.6998447933855,13.9695911809558,17.2158065807222,15.4202268599045,13.5985194197241,13.1654061951198,14.2783074686164
"1657","P28660","NCKP1_MOUSE","Nckap1",14.0035056709722,14.2087544617006,17.5718682254953,14.5488428257983,14.1565179536689,13.7166912650907,14.0401411677206
"1658","Q61205","PA1B3_MOUSE","Pafah1b3",13.1984417804316,13.8971816049936,15.751337449834,13.4531713166621,13.9155994371865,13.8719618363717,19.7164272998268
"1659","P55302","AMRP_MOUSE","Lrpap1",14.5082201083818,13.8424571442737,16.8144566685746,17.8025190262975,13.3335521060151,13.5388455086442,14.1826977652255
"1660","Q9WVA4","TAGL2_MOUSE","Tagln2",13.3386476419754,12.8037485221357,17.9616827107509,19.2314542877262,13.895600361436,19.8267828320911,20.2393684063513
"1661","Q8CGF7","TCRG1_MOUSE","Tcerg1",14.223510631962,14.1191725116536,17.5827138885846,17.5862396969239,13.5368163243275,13.4411528482199,13.5961621701942
"1662","P19426","NELFE_MOUSE","Nelfe",13.9963928881481,13.8787677711162,19.3932936952607,19.4935922865056,14.4256599476021,14.143403963104,14.3700809333868
"1663","Q9CZT8","RAB3B_MOUSE","Rab3b",13.2962040840748,13.545234372369,17.5884816722415,15.7619229433497,18.131806236584,13.8741202453278,18.4504528772793
"1664","Q8VDQ8","SIR2_MOUSE","Sirt2",13.2247941089348,13.7216555362028,16.5463853224116,14.2703660393129,15.773515426996,13.1061189468465,16.6926268362756
"1665","Q99KJ8","DCTN2_MOUSE","Dctn2",14.3475331417344,14.2812702306755,19.2933295738191,19.501779488393,13.1411994704152,16.1978586169157,20.5799898984926
"1666","Q8R3V5","SHLB2_MOUSE","Sh3glb2",13.6596491868953,14.0474637058532,16.2942203946134,13.9168806323157,13.3187337412597,13.7400929701948,18.828325498907
"1667","Q9CWU4","CA052_MOUSE","NaN",14.3357567923002,14.4004763856384,20.0226362904835,20.7963130697959,13.3642643269619,13.7328976584936,13.9378075770274
"1668","B1AVZ0","UPP_MOUSE","Uprt",13.4018140791435,13.786332740655,17.6418116406065,14.204770778953,13.8336231330412,12.4976983755215,14.1378784994212
"1669","Q8R0A7","K0513_MOUSE","Kiaa0513",13.38289138989,13.9346199037701,17.2943298240818,14.1468304596608,16.6826332692048,13.6395797974472,14.1787579922955
"1670","Q9D554","SF3A3_MOUSE","Sf3a3",13.855344906157,13.2892175307691,18.5840421389864,16.2388749103894,14.5910971695886,14.2159891564226,14.3905821642016
"1671","O08919","NUMBL_MOUSE","Numbl",13.8805501259882,13.8612481353738,15.4892834475636,13.8100861222771,14.2779450879222,13.6081594860502,16.8606524449615
"1672","Q91V14","S12A5_MOUSE","Slc12a5",13.0001912794264,13.8951274987007,18.3243764204986,12.4205426151007,14.0831555718865,14.405893886796,13.3387889452736
"1673","Q9D7M1","GID8_MOUSE","Gid8",14.1155777119584,13.9236986866943,16.6807609476425,16.5122632587585,13.7211107270351,16.5877806238609,18.1939874949663
"1674","Q8CGC7","SYEP_MOUSE","Eprs1",14.5484285140469,14.1182533983319,18.0911813179714,14.0291091812189,14.1086584109749,14.195006890269,19.5161293001107
"1675","P59708","SF3B6_MOUSE","Sf3b6",13.7566603334935,14.1242457284674,17.7619691147177,20.0469130726724,13.9269471301007,17.513230885484,19.6458532515162
"1676","Q78JW9","UBFD1_MOUSE","Ubfd1",13.7595860034526,14.1459274717117,17.2834394350104,16.1273583132018,13.5024751027419,13.2893281316382,17.2805476404047
"1677","Q9CR86","CHSP1_MOUSE","Carhsp1",14.0249283973393,13.9960899482073,18.4347071783959,18.9494091839814,14.215079731087,17.8669631347544,18.3923479457867
"1678","E9QA16","E9QA16_MOUSE","Cald1",13.6713106388976,14.3097968296639,23.4354843162925,15.7881968423305,14.4278203595889,14.1585358722372,13.8488931511887
"1679","Q99MD9","NASP_MOUSE","Nasp",13.6620351191544,13.7544155898485,17.4436603340917,16.3555114773742,13.3681348084345,15.3754157760066,15.6990071922376
"1680","Q9D0R8","LSM12_MOUSE","Lsm12",13.9909254701736,13.7797791234494,15.7377289363268,14.1960012293289,14.4954052642637,15.3448803238886,16.5575931071928
"1681","Q64705","USF2_MOUSE","Usf2",13.990437167345,13.6688908091882,18.7533813247612,18.2959111431152,14.1039801374204,17.7276846910302,19.4604731573971
"1682","P47199","QOR_MOUSE","Cryz",13.75696401292,13.5211078308631,18.1325943057257,13.7039951717186,13.7814553694848,13.2560928014207,17.3224919069531
"1683","Q5SRX1","TM1L2_MOUSE","Tom1l2",13.4786975936874,13.1601918542838,20.1788448902475,15.8755997565001,12.7752606912458,13.8393973538202,16.4044123909562
"1684","Q91WM1","STRBP_MOUSE","Strbp",13.6655302961035,13.3107561178809,17.8669693133555,16.3274590929858,13.5951094791221,13.7860899520674,14.0947064381018
"1685","Q8BWY3","ERF1_MOUSE","Etf1",13.5686664159432,13.7827008189244,16.3578254343219,14.1442990461537,19.106850291955,16.1343466774407,13.5941239032835
"1686","Q9DC61","MPPA_MOUSE","Pmpca",12.6235665855225,14.285553631201,15.1841125316338,14.0080506644864,17.0081891414431,12.9876071927987,13.8543375253835
"1687","Q8K2H1","PPHLN_MOUSE","Pphln1",13.9166298928877,13.9319228474587,18.5722430896079,18.7077493781525,13.4398068298254,14.2764512011221,14.2072233934354
"1688","O35643","AP1B1_MOUSE","Ap1b1",13.6389729529218,13.8834681640021,15.7236159878779,14.514164541982,14.440802851894,17.0040446325232,12.0195221609949
"1689","P83510;Q9JM52","TNIK_MOUSE;MINK1_MOUSE","Tnik;Mink1",12.8219831065206,12.9204447799008,17.1587424730183,14.937331359691,14.2136643817226,13.235004572309,12.6974410719815
"1690","Q8BG81","PDIP3_MOUSE","Poldip3",13.6595740292924,13.3669937615485,18.4398887351732,17.1901378610063,14.5488632126344,16.5019285446906,17.9808988913036
"1691","Q922Q1","MARC2_MOUSE","Mtarc2",13.331002314391,13.9686694857944,17.6246633013024,13.9218721876836,17.5157330907587,14.0573050219924,16.1547811375316
"1692","Q9WVA3","BUB3_MOUSE","Bub3",12.8358030496565,12.6941042527673,18.8881597501877,14.9831396220283,15.8128470080156,16.1439473839801,16.0550282719137
"1693","Q7TN29","SMAP2_MOUSE","Smap2",14.0270697806698,13.9870918256414,16.5182542923089,16.1045514729684,14.1125940007443,12.8897866544242,18.5641309323741
"1694","O88544","CSN4_MOUSE","Cops4",13.2554016825173,13.862537043812,17.6570395679527,14.1763755491709,17.1500607487587,18.3789402638856,18.535992361474
"1695","P54923","ADPRH_MOUSE","Adprh",13.33281166266,13.8149985065144,16.6119910889561,13.618766144611,16.42960038862,13.7440493597533,16.6573191344337
"1696","Q9QYA2","TOM40_MOUSE","Tomm40",13.8293148936936,14.0681634161941,16.0958717201416,14.2861777358109,14.2378139103962,13.9600760645134,13.6569112361916
"1697","P97376","FRG1_MOUSE","Frg1",14.2798520841744,14.0078202208301,17.3959536927604,18.3854232417086,16.7820719313361,13.8274179004273,14.4116232375331
"1698","Q99LD4","CSN1_MOUSE","Gps1",13.8084163591104,14.3320186432474,15.9612397033096,12.3433701382571,14.2954633519156,16.0819255986833,14.131035985599
"1699","P63040","CPLX1_MOUSE","Cplx1",14.0666653252458,14.0067037612851,15.8730489897528,18.5829373646957,13.7851212148228,14.1588165744985,18.9424452478293
"1700","Q8WTY4","CPIN1_MOUSE","Ciapin1",13.5195896582951,13.7673008711655,18.1907846542942,19.4502491442047,13.9663206923776,14.1264028407408,19.7787771198033
"1701","Q8R0A5;Q9DB24","TCAL3_MOUSE;Q9DB24_MOUSE","Tceal3;Tceal6",13.5403737548028,13.941462680203,22.0677310959544,21.3111517228237,11.8433732366273,14.1630078483141,18.5703668269061
"1702","Q9R1J0","NSDHL_MOUSE","Nsdhl",13.7756428178158,14.5838325193518,15.0327733114872,13.7377363970218,13.7629790464101,13.0744822612663,15.954081674365
"1703","Q99K51","PLST_MOUSE","Pls3",13.2425884715196,13.2704271983961,15.6594358239465,14.1215732685995,14.3297937462364,19.1685463116074,13.7892541066906
"1704","P70353","NFYC_MOUSE","Nfyc",13.1189812375204,13.9931948385751,18.7099210834072,14.0467239164497,14.3012545585404,17.2222950131706,19.3798118396027
"1705","P21460","CYTC_MOUSE","Cst3",12.8448307289892,13.819966061227,16.8342101135829,13.1391554793861,16.820055927721,16.4206191829111,16.283239102555
"1706","Q8VDY9","CAAP1_MOUSE","Caap1",13.6771678096738,10.4926523543243,17.9155056412322,16.849898608158,13.4230808416262,13.9216236046989,14.0296121838977
"1707","P48428","TBCA_MOUSE","Tbca",13.9456861802272,13.2837251311078,17.06628894715,18.1141853202585,13.379864582149,17.4853412766597,18.5868631805225
"1708","Q9CPX6","ATG3_MOUSE","Atg3",12.8579527978195,14.1386520676397,14.5652508037465,16.0877578259955,13.6394762109416,13.0415846164317,15.2596795309397
"1709","P61290","PSME3_MOUSE","Psme3",13.9238123995509,11.7744998863054,20.0805350811572,19.1638935683008,13.6272355412909,19.6913497516379,20.7265103246704
"1710","Q7TME0","PLPR4_MOUSE","Plppr4",13.8740395664311,12.8339326500589,17.1539971417754,16.4516356977032,18.8195773416152,14.4627009540771,14.3317196782502
"1711","Q9D0W5","PPIL1_MOUSE","Ppil1",14.0451106915126,13.4161217117196,18.414628410413,16.8261961843653,13.7924815095148,18.6841712751522,16.798953361822
"1712","Q9D898","ARP5L_MOUSE","Arpc5l",13.8963157652736,12.7458162213275,18.0438275617251,17.5393396519205,13.8695702516752,12.9251952611825,18.8889590410729
"1713","Q9CQN1","TRAP1_MOUSE","Trap1",13.7366593994625,13.9628523196142,18.2310013600127,14.013559145244,13.8418266074436,13.2119109801864,15.7307380575344
"1714","Q9CZD3","GARS_MOUSE","Gars1",13.257600989237,11.8337063255696,15.7235847405378,14.0720509426395,13.9783090055402,13.6168521718566,17.9100376514071
"1715","Q99NB8","UBQL4_MOUSE","Ubqln4",13.8867455640908,12.4939761143685,17.0034576100536,13.7240864431199,13.5927002553589,14.5858641823887,17.6174713939585
"1716","Q8R317","UBQL1_MOUSE","Ubqln1",13.8765840603803,13.83893634575,16.8037027762,13.1187993989916,14.1327092601571,14.2176631852621,17.4487410825757
"1717","E9PUL5","PRRT2_MOUSE","Prrt2",13.1136222809237,14.0498117595445,15.7103350966881,12.3090174379275,13.7402536932968,16.6435321512271,16.024968728346
"1718","Q8BGQ7","SYAC_MOUSE","Aars1",13.8928758853792,13.2936585034454,18.1265803527791,15.5524989940117,14.0635046575015,13.5920193902682,16.3357501755374
"1719","Q8C7X2","EMC1_MOUSE","Emc1",10.6930121702186,13.4011236780903,16.5053649936254,13.7122535514136,12.8962491648915,15.9815053614113,14.3437626360902
"1720","Q8CAA7","PGM2L_MOUSE","Pgm2l1",13.8054897161351,13.0627147856369,15.6184968118029,16.3621685639332,16.5180821180766,13.7074234077453,15.9842157819377
