"","Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","A8","A11","A12","A14","A15","A16","A17"
"10619","ENSMUSG00000082896","ENSMUSG00000082896","Gm5844",NA,"processed_pseudogene","3",18062970,18065160,43.27,1.88,1.71,1.32,1.11,1.6,0.57,0.68
"10620","ENSMUSG00000083012","ENSMUSG00000083012","Fam220a",67238,"protein_coding","5",143534463,143550286,49.06,0.52,10.45,5.64,3.58,5.16,8.12,0
"10621","ENSMUSG00000083097","ENSMUSG00000083097","Gm14494",NA,"processed_pseudogene","2",153668091,153668525,50.57,3.09,1.83,3.66,4.13,8.58,4.15,4.53
"10622","ENSMUSG00000083179","ENSMUSG00000083179","Gm12693",NA,"processed_pseudogene","4",94823858,94824340,43.06,3.77,2.05,1.25,2.75,6.76,6.08,3.01
"10623","ENSMUSG00000083240","ENSMUSG00000083240","Gm13453",NA,"processed_pseudogene","2",40017516,40017872,56.86,0,1.25,5.96,5.44,5.84,5.13,2.31
"10624","ENSMUSG00000083261","ENSMUSG00000083261","Gm7816",NA,"processed_pseudogene","5",39955557,39956750,42.46,3.23,5.76,4.49,2.39,4.47,1.53,1.73
"10625","ENSMUSG00000083282","ENSMUSG00000083282","Ctsf",56464,"protein_coding","19",4905158,4910946,53.55,117.98,60.96,126.36,70.14,66.81,58.11,70.89
"10626","ENSMUSG00000083287","ENSMUSG00000083287","Idi1-ps1",NA,"processed_pseudogene","2",53586133,53586816,38.6,2.31,2.7,2.66,3.03,1.64,1.06,2.61
"10627","ENSMUSG00000083325","ENSMUSG00000083325","Gm14121",NA,"transcribed_processed_pseudogene","2",150341386,150342765,49.35,1.04,0.65,1.25,1.95,1.7,0.47,0.47
"10628","ENSMUSG00000083327","ENSMUSG00000083327","Vcp-rs",NA,"processed_pseudogene","X",103389435,103391840,48.46,6.59,7.49,7.83,8.1,10.47,4.12,4.17
"10629","ENSMUSG00000083364","ENSMUSG00000083364","Llph-ps2",NA,"processed_pseudogene","X",13084449,13084841,50.38,106.6,55.54,90.94,73.13,96.7,54.99,41.47
"10630","ENSMUSG00000083380","ENSMUSG00000083380","Ndufb4c",100041273,"processed_pseudogene","15",73681356,73681745,51.03,253.38,316.09,261.75,311.56,273.1,711.01,700.75
"10631","ENSMUSG00000083396","ENSMUSG00000083396","Gm15542",NA,"processed_pseudogene","7",140470800,140471993,42.38,27.8,29.96,20.07,16.81,34.32,8.22,21.96
"10632","ENSMUSG00000083567","ENSMUSG00000083567","Gm11451",NA,"processed_pseudogene","2",162740814,162741443,46.98,18.38,7.99,20.7,17.82,27.07,31.1,17.95
"10633","ENSMUSG00000083610","ENSMUSG00000083610","Oaz2-ps",NA,"processed_pseudogene","3",135231725,135232293,52.37,4.53,0.97,7.53,4.2,5.38,7.24,4.49
"10634","ENSMUSG00000083621","ENSMUSG00000083621","Gm14586",NA,"processed_pseudogene","X",51861219,51861626,52.21,3.92,0,0,6.61,4.83,1.83,3.17
"10635","ENSMUSG00000083626","ENSMUSG00000083626","Gm4459",NA,"processed_pseudogene","7",139239604,139240071,52.78,5.89,17.65,16.01,3.36,32.09,9.97,8.39
"10636","ENSMUSG00000083679","ENSMUSG00000083679","Gm12892",NA,"processed_pseudogene","4",121841462,121842607,57.85,5.57,4.99,6.64,6.63,5.95,8.15,6.98
"10637","ENSMUSG00000083822","ENSMUSG00000083822","Hmgb1-ps5",NA,"processed_pseudogene","3",95437729,95438285,46.68,5.23,3.89,11.74,5.75,12.7,3.79,2.09
"10638","ENSMUSG00000083899","ENSMUSG00000083899","Gm12346",NA,"transcribed_processed_pseudogene","11",77184270,77186724,43.42,5.96,9.28,8.94,9.44,12.58,3.21,4.29
"10639","ENSMUSG00000084067","ENSMUSG00000084067","Gm14269",NA,"processed_pseudogene","2",170305434,170305739,40.52,7.83,1.76,1.66,1.94,11.32,5.93,3.26
"10640","ENSMUSG00000084071","ENSMUSG00000084071","Gm13378",NA,"processed_pseudogene","2",21248916,21249251,43.15,0,9.27,6,10.35,16.19,0.45,0
"10641","ENSMUSG00000084106","ENSMUSG00000084106","Gm6136",NA,"processed_pseudogene","1",86836515,86837405,51.85,2.71,1.29,3.13,1.19,5,3.72,2.68
"10642","ENSMUSG00000084111","ENSMUSG00000084111","Gm15710",NA,"processed_pseudogene","5",92288153,92288788,58.02,0.56,0.52,0,1.17,1.34,0.44,0.49
"10643","ENSMUSG00000084159","ENSMUSG00000084159","Gm12696",NA,"processed_pseudogene","4",97409665,97410569,46.85,1.67,1.42,2.18,1.1,1.51,0.87,1.48
"10644","ENSMUSG00000084230","ENSMUSG00000084230","Gm14388",NA,"processed_pseudogene","7",122041246,122041722,46.12,6.17,1.41,7.96,5.36,2.41,2.06,0.7
"10645","ENSMUSG00000084289","ENSMUSG00000084289","Fth1-ps",NA,"processed_pseudogene","X",89788152,89788668,45.65,0.6,4.75,3.03,1.72,1.46,3.65,2.4
"10646","ENSMUSG00000084304","ENSMUSG00000084304","Gm6142",NA,"processed_pseudogene","16",4138220,4138544,44.62,1.7,1.51,1.44,4.87,1.38,1.03,0
"10647","ENSMUSG00000084319","ENSMUSG00000084319","Tpt1-ps3",NA,"processed_pseudogene","6",99854777,99855295,46.05,15.49,21.65,19.23,25.85,13.79,23.17,19.94
"10648","ENSMUSG00000084349","ENSMUSG00000084349","Rpl3-ps1",NA,"processed_pseudogene","X",13068810,13070019,51.65,6.97,6.57,9.03,6.56,13.26,8.08,9.04
"10649","ENSMUSG00000084416","ENSMUSG00000084416","Rpl10a-ps1",NA,"processed_pseudogene","1",65033110,65033763,53.52,2.53,4.32,3.46,4.66,11.66,4.66,9.2
"10650","ENSMUSG00000084786","ENSMUSG00000084786","Ubl5",66177,"protein_coding","9",20554174,20558436,50.18,413.97,422.33,445.75,382.25,566.09,930.85,721.18
"10651","ENSMUSG00000084817","ENSMUSG00000084817","Gm5526",NA,"processed_pseudogene","1",45896492,45896914,53.43,3.82,1.21,3.9,3,8.41,4.96,2.68
"10652","ENSMUSG00000084830","ENSMUSG00000084830","Gm14539",NA,"processed_pseudogene","X",20447380,20447553,41.38,0,12.37,0,13.27,24.09,15.21,22.18
"10653","ENSMUSG00000084838","ENSMUSG00000084838","Gm10241",NA,"processed_pseudogene","16",19995477,19995762,46.15,19.56,18.7,29.68,21.41,16,16.22,24.76
"10654","ENSMUSG00000084842","ENSMUSG00000084842","Pabpc1l2b",NA,"processed_pseudogene","X",102057304,102057993,60.72,6.74,4.16,1.58,3.76,4.29,8.9,5.41
"10655","ENSMUSG00000084845","ENSMUSG00000084845","Tmem240",381582,"protein_coding","4",155819261,155825021,56.59,6.02,9.67,6.59,5.93,5.72,0.79,4.4
"10656","ENSMUSG00000084865","ENSMUSG00000084865","Gm15723",102633245,"lncRNA","10",114637631,114652736,39.96,2.69,0.21,5.6,3.8,1.42,0,2.78
"10657","ENSMUSG00000084880","ENSMUSG00000084880","Tomm6os",100415787,"lncRNA","17",47998535,48002008,57.57,0,0.56,0,4.02,1.45,0.34,3.29
"10658","ENSMUSG00000084890","ENSMUSG00000084890","A830036E02Rik",353123,"lncRNA","11",99307782,99316323,45.89,5.8,3.43,0.1,8.66,3.53,0,0
"10659","ENSMUSG00000084957","ENSMUSG00000084957","Bbip1",100503572,"protein_coding","19",53918292,53933058,40.18,79.32,164.51,137.52,183.31,190.78,197.19,250.55
"10660","ENSMUSG00000085024","ENSMUSG00000085024","C230035I16Rik",320842,"lncRNA","13",23612129,23615192,41.97,0,0,9.65,8.99,11.67,11.56,8.38
"10661","ENSMUSG00000085037","ENSMUSG00000085037","4933421O10Rik",100504166,"lncRNA","4",33027142,33031323,47.7,1.2,2.39,2.44,5.48,2.68,5.65,2.55
"10662","ENSMUSG00000085042","ENSMUSG00000085042","Abhd11os",NA,"transcribed_unitary_pseudogene","5",135041040,135041642,62.85,0,14.03,14.49,4.35,5.35,8.47,3.59
"10663","ENSMUSG00000085084","ENSMUSG00000085084","4930570G19Rik",329782,"lncRNA","3",156194144,156267396,38.13,17.29,0.27,1.3,12.04,7.85,3.31,8.96
"10664","ENSMUSG00000085099","ENSMUSG00000085099","Gm16288",NA,"processed_pseudogene","5",30445080,30445446,48.5,0,0,0,1.19,1.01,0,0
"10665","ENSMUSG00000085105","ENSMUSG00000085105","Gm12758",100126229,"lncRNA","7",33933802,33939632,46.24,6.54,0.65,0,2.97,2.62,1.82,1.64
"10666","ENSMUSG00000085133","ENSMUSG00000085133","B930095G15Rik",NA,"lncRNA","14",121486118,121491383,47.27,9.97,5.34,9.34,10.72,14.26,4.34,7.62
"10667","ENSMUSG00000085148","ENSMUSG00000085148","Mir22hg",100042498,"lncRNA","11",75352365,75357502,51.17,81.77,46.05,115.41,53.33,57.66,45.9,69.6
"10668","ENSMUSG00000085156","ENSMUSG00000085156","Snhg15",NA,"lncRNA","11",6475295,6478841,48.72,16.63,1.63,8.33,10.05,13.77,0,5.73
"10669","ENSMUSG00000085175","ENSMUSG00000085175","Gm11423",100503272,"lncRNA","11",82670423,82671925,44.98,7.44,3.16,13.21,26.54,4.53,0,5.26
"10670","ENSMUSG00000085208","ENSMUSG00000085208","Brip1os",74038,"lncRNA","11",86092137,86195269,39.83,16.08,10.44,14,17.92,10.72,14.88,9.65
"10671","ENSMUSG00000085227","ENSMUSG00000085227","6330418K02Rik",69004,"lncRNA","5",138262305,138264926,47.48,26.82,6.49,6.89,15.71,18.58,22.47,12.1
"10672","ENSMUSG00000085241","ENSMUSG00000085241","Snhg3",399101,"lncRNA","4",132075325,132080997,46.03,71.96,35.81,59.96,5.39,29.28,27.69,62.43
"10673","ENSMUSG00000085315","ENSMUSG00000085315","A430018G15Rik",115489452,"lncRNA","2",52314989,52324907,37.9,3.42,3.47,0,5.1,13.09,17.75,14.4
"10674","ENSMUSG00000085316","ENSMUSG00000085316","D330050G23Rik",320975,"lncRNA","2",116730633,116745095,45.65,1.25,0.67,13.48,8.33,12.55,0.97,9.49
"10675","ENSMUSG00000085331","ENSMUSG00000085331","Gm11274",NA,"lncRNA","13",21953295,21954646,37.43,10.14,1.19,0,15.47,2.19,3.71,3.25
"10676","ENSMUSG00000085334","ENSMUSG00000085334","Gm12940",NA,"lncRNA","4",126927524,126943191,41.47,9.25,18.16,11.27,9.78,3.04,0,1.28
"10677","ENSMUSG00000085342","ENSMUSG00000085342","Gm12254",NA,"processed_pseudogene","11",58399617,58400087,50.32,4.93,4.46,4.65,6.22,3.73,2.94,2.83
"10678","ENSMUSG00000085385","ENSMUSG00000085385","Snhg17",68108,"lncRNA","2",158195620,158203501,50.72,0,5.11,9.46,3.39,7.67,6.83,3.77
"10679","ENSMUSG00000085389","ENSMUSG00000085389","1700003M07Rik",72225,"lncRNA","4",129854167,129858931,50.2,0.08,1.69,4.53,12.9,5.66,0,0
"10680","ENSMUSG00000085433","ENSMUSG00000085433","Gm16001",NA,"lncRNA","5",124242612,124250327,47.14,3.74,0.77,0,2.97,3.97,0.38,1.63
"10681","ENSMUSG00000085438","ENSMUSG00000085438","Oip5os1",NA,"lncRNA","2",119424757,119437983,40.6,143.35,119.06,65.54,87.92,61.62,12.81,36.46
"10682","ENSMUSG00000085492","ENSMUSG00000085492","Trmt61b",68789,"lncRNA","17",71864022,71905793,39.39,58.73,12.53,31.21,34.2,19.16,60.2,43.73
"10683","ENSMUSG00000085525","ENSMUSG00000085525","Gm13166",NA,"lncRNA","4",146188399,146215004,39.57,0,2.77,3.64,3.16,3.1,10.61,2.66
"10684","ENSMUSG00000085543","ENSMUSG00000085543","Gm13568",NA,"lncRNA","2",26347156,26348328,45.61,6.21,2.52,9.91,7.4,8.14,1.09,2.04
"10685","ENSMUSG00000085555","ENSMUSG00000085555","2610035F20Rik",69248,"lncRNA","14",122704460,122712615,47.49,0,0,3.92,8.02,2.21,7.4,5.96
"10686","ENSMUSG00000085558","ENSMUSG00000085558","4930412C18Rik",NA,"lncRNA","4",9770585,9823414,43.19,0,0.34,3.36,12.23,7.71,0.21,0
"10687","ENSMUSG00000085566","ENSMUSG00000085566","A730017L22Rik",NA,"lncRNA","2",130714979,130748316,43.31,2.99,8.69,2.11,5.76,4.29,3.38,6.22
"10688","ENSMUSG00000085586","ENSMUSG00000085586","Gm11613",NA,"lncRNA","11",97535010,97551193,47.92,4.1,1.46,5.36,5.03,5.02,0,4.86
"10689","ENSMUSG00000085611","ENSMUSG00000085611","Ap3s1-ps1",NA,"processed_pseudogene","X",37774469,37775047,39.72,1.22,2.69,0.27,2.29,3.76,2.21,1.5
"10690","ENSMUSG00000085704","ENSMUSG00000085704","4921531C22Rik",66730,"lncRNA","2",179617786,179620806,58.03,8.35,3.05,4.61,1.5,10.59,3.79,6.38
"10691","ENSMUSG00000085714","ENSMUSG00000085714","Gm13008",NA,"lncRNA","4",135730877,135738248,47.07,0.76,0,2.13,2.55,3.15,0,8.51
"10692","ENSMUSG00000085730","ENSMUSG00000085730","Gm13307",NA,"lncRNA","4",41893278,41942092,47.95,5.16,0,0,2.45,3.13,0,0
"10693","ENSMUSG00000085735","ENSMUSG00000085735","Mettl5os",NA,"lncRNA","2",69716072,69718499,39.99,27.01,8.1,1.25,7.03,5.4,11.24,8.24
"10694","ENSMUSG00000085741","ENSMUSG00000085741","5430405H02Rik",74487,"lncRNA","2",156685045,156704926,48.58,0,18.53,0,27.56,15.15,17.33,11.83
"10695","ENSMUSG00000085783","ENSMUSG00000085783","Gm9816",NA,"processed_pseudogene","16",62537400,62538813,53.32,1.29,2.15,1.87,1.19,3.49,1.5,1.69
"10696","ENSMUSG00000085787","ENSMUSG00000085787","Gm13092",NA,"processed_pseudogene","4",150399634,150399893,48.46,0,0,0,4.25,4.22,0,0
"10697","ENSMUSG00000085793","ENSMUSG00000085793","Lin52",217708,"protein_coding","12",84498196,84592919,42.08,35.39,44.69,51.75,46.39,27.16,22.42,57.96
"10698","ENSMUSG00000085795","ENSMUSG00000085795","Zfp703",353310,"protein_coding","8",27467353,27471489,60.84,15.04,18.51,21.08,40.34,13.78,7.59,21.04
"10699","ENSMUSG00000085838","ENSMUSG00000085838","Chn1os1",NA,"lncRNA","2",73488614,73490607,40.42,85.48,40.05,41.09,23.28,9.83,26,55.74
"10700","ENSMUSG00000085882","ENSMUSG00000085882","2610507I01Rik",NA,"lncRNA","11",59087691,59093263,47.5,14.29,5.48,5.36,1.4,2.69,12.15,6.53
"10701","ENSMUSG00000085917","ENSMUSG00000085917","Gm15899",NA,"processed_pseudogene","8",123410341,123410578,37.82,7.67,10.9,0,13.58,7.87,0,17.15
"10702","ENSMUSG00000085956","ENSMUSG00000085956","4930481B07Rik",NA,"lncRNA","3",94922936,94927449,46.99,8.97,7.05,0,5.67,4.01,0,1.71
"10703","ENSMUSG00000086003","ENSMUSG00000086003","B230206L02Rik",100039440,"lncRNA","11",94024244,94046605,51.65,0,20.1,0,19.4,1.63,42.09,0
"10704","ENSMUSG00000086006","ENSMUSG00000086006","Gm13293",100503147,"lncRNA","2",11344242,11348922,43.75,2.54,3.71,13.38,4.89,3.02,4.68,1.75
"10705","ENSMUSG00000086013","ENSMUSG00000086013","Gm15706",100039495,"lncRNA","6",145196255,145197575,51.17,23.94,12.12,9.79,18.67,3.97,7.26,4.77
"10706","ENSMUSG00000086040","ENSMUSG00000086040","Wipf3",330319,"protein_coding","6",54406588,54480753,46.13,25.76,13.14,23.83,25.75,26.05,6.41,5.79
"10707","ENSMUSG00000086043","ENSMUSG00000086043","Gm12473",NA,"lncRNA","4",43631539,43641533,51.59,3.82,0,4.39,1.35,2.69,2.63,1.51
"10708","ENSMUSG00000086075","ENSMUSG00000086075","Gm15728",NA,"lncRNA","5",117527198,117531563,46.29,0,2.03,5.03,7,4.44,1.13,9.25
"10709","ENSMUSG00000086118","ENSMUSG00000086118","Gm14169",100504350,"lncRNA","2",156451126,156455342,49.28,4.95,10.22,0.76,5.36,1.63,0,1.51
"10710","ENSMUSG00000086128","ENSMUSG00000086128","St8sia3os",73588,"lncRNA","18",64290792,64466777,42.13,28.02,38.22,29.22,25.18,33.84,38.69,19.31
"10711","ENSMUSG00000086158","ENSMUSG00000086158","Pierce2",546143,"protein_coding","9",72886964,72892674,44.16,90.78,58.81,73.9,90.25,139.26,96.28,120.58
"10712","ENSMUSG00000086191","ENSMUSG00000086191","Zfp652os",NA,"lncRNA","11",95590778,95603621,46.61,10.01,3.33,6.16,3.31,11.35,6.72,3.03
"10713","ENSMUSG00000086216","ENSMUSG00000086216","Gm13610",NA,"lncRNA","2",32122794,32126394,47.35,5.63,0,7.6,3.97,2.69,2.27,0
"10714","ENSMUSG00000086240","ENSMUSG00000086240","Gm7846",NA,"processed_pseudogene","1",28619580,28619853,40.51,10.11,40.35,26.12,37.61,20.1,21.92,17.57
"10715","ENSMUSG00000086290","ENSMUSG00000086290","Snhg12",100039864,"lncRNA","4",132035932,132038762,46.98,11.03,8.36,16.1,7.83,11.41,10.3,7.39
"10716","ENSMUSG00000086298","ENSMUSG00000086298","Gm11716",NA,"lncRNA","11",107228769,107235632,47.25,0,0,0,7.66,2.3,14.31,0
"10717","ENSMUSG00000086316","ENSMUSG00000086316","Nbdy",70123,"protein_coding","X",152506586,152524916,38.56,90.15,240.75,120.32,39.8,151.36,137.91,202.69
"10718","ENSMUSG00000086324","ENSMUSG00000086324","Gm15564",NA,"lncRNA","16",35787121,35803616,43.74,2.68,3.27,4.59,8.77,2.21,2.75,2.92
"10719","ENSMUSG00000086482","ENSMUSG00000086482","1700012C08Rik",NA,"lncRNA","4",117070531,117070979,51.45,0,0,0,10.78,3.03,5.25,3.95
"10720","ENSMUSG00000086714","ENSMUSG00000086714","0610009E02Rik",100125929,"lncRNA","2",26335708,26349408,48.3,6.46,0,2.68,3.19,1.85,10.97,7.78
"10721","ENSMUSG00000086725","ENSMUSG00000086725","A630052C17Rik",NA,"lncRNA","11",29120909,29123558,51.21,7.6,12.1,8.11,2.53,3.68,7.07,1.29
"10722","ENSMUSG00000086841","ENSMUSG00000086841","2410006H16Rik",NA,"lncRNA","11",62493650,62495725,47.3,25.08,69.19,67.6,40.74,42.11,87.31,56.63
"10723","ENSMUSG00000086851","ENSMUSG00000086851","A430108G06Rik",319650,"lncRNA","11",53455515,53458140,44.71,0,0,1.69,5.89,1.64,0,0
"10724","ENSMUSG00000086859","ENSMUSG00000086859","Snhg20",76972,"lncRNA","11",116966834,116969790,53.23,26.6,33.33,21.48,15.5,56.52,44.87,16.8
"10725","ENSMUSG00000086877","ENSMUSG00000086877","A230072C01Rik",320742,"lncRNA","X",20827886,20853590,40.02,26.03,11.63,10.3,3.06,5.04,10.28,18.9
"10726","ENSMUSG00000086915","ENSMUSG00000086915","Gm16364",100504626,"lncRNA","10",39434492,39489678,46.79,0,8.37,0,5.88,2.32,5.63,0
"10727","ENSMUSG00000086922","ENSMUSG00000086922","Gm13835",NA,"processed_pseudogene","6",31118914,31119598,42.04,16.63,18.89,10.59,41.39,41.29,14.68,12.7
"10728","ENSMUSG00000086968","ENSMUSG00000086968","4933431E20Rik",329735,"lncRNA","3",107796166,107803529,47.46,31.83,11.77,23.72,24.96,14.26,22.63,38.57
"10729","ENSMUSG00000087006","ENSMUSG00000087006","Gm13889",620695,"protein_coding","2",93786155,93787546,66.09,157.38,107.55,151.21,131.74,78.18,121.72,123.59
"10730","ENSMUSG00000087038","ENSMUSG00000087038","2900079G21Rik",620760,"lncRNA","9",112063266,112177993,40.76,7.24,13.51,7.6,15.61,14.89,6.83,10.91
"10731","ENSMUSG00000087075","ENSMUSG00000087075","Lbhd2",380787,"protein_coding","12",111373243,111378524,57.14,4.1,5.14,0,4.88,7.15,4.33,4.97
"10732","ENSMUSG00000087095","ENSMUSG00000087095","Emx2os",329078,"lncRNA","19",59413536,59447067,45.88,6.67,0.18,2.44,3.67,7.72,3.97,5.35
"10733","ENSMUSG00000087165","ENSMUSG00000087165","2010001A14Rik",76516,"lncRNA","11",57686321,57692313,47.84,9.53,12.36,6.93,11.01,17.98,5.83,20.45
"10734","ENSMUSG00000087174","ENSMUSG00000087174","5530601H04Rik",71445,"lncRNA","X",104080803,104123215,40.57,23.09,4.45,20.16,16.15,4.34,23.75,53.73
"10735","ENSMUSG00000087177","ENSMUSG00000087177","E130307A14Rik",327744,"lncRNA","10",39497408,39608012,42.81,26.02,34.35,30.71,18.19,24.99,4.57,19.38
"10736","ENSMUSG00000087249","ENSMUSG00000087249","Gm16062",NA,"lncRNA","11",59700895,59709317,46.06,0.92,3.85,0,4.77,6.8,0,0
"10737","ENSMUSG00000087259","ENSMUSG00000087259","2610035D17Rik",72386,"lncRNA","11",112934701,113092720,49.32,32.12,12.75,10.76,29.53,32.22,12.84,17.06
"10738","ENSMUSG00000087260","ENSMUSG00000087260","Lamtor5",68576,"protein_coding","3",107186174,107191398,42.93,187.38,121.91,193.35,141.14,251.19,420.75,289.54
"10739","ENSMUSG00000087264","ENSMUSG00000087264","Gad1os",68986,"lncRNA","2",70320284,70393701,43.38,0,0,2.19,3.8,7.88,10.48,0
"10740","ENSMUSG00000087269","ENSMUSG00000087269","D330023K18Rik",NA,"lncRNA","2",31036469,31042332,44.3,23.72,9.58,10.87,38.77,14.84,21.06,31.15
"10741","ENSMUSG00000087352","ENSMUSG00000087352","Gm12999",NA,"lncRNA","4",132259968,132261144,56.58,6.47,3.36,6.22,2.65,2.8,12.68,1.41
"10742","ENSMUSG00000087365","ENSMUSG00000087365","Mir503hg",NA,"lncRNA","X",52141992,52146093,46.2,0,0,0,4.22,10.98,0,1.38
"10743","ENSMUSG00000087370","ENSMUSG00000087370","Tmem170b",621976,"protein_coding","13",41759383,41794831,42.7,24.44,16.69,16.04,15.68,5.72,3.93,11.22
"10744","ENSMUSG00000087380","ENSMUSG00000087380","2210408F21Rik",73652,"lncRNA","6",31197244,31346635,43.66,18.11,10.93,3.3,26.76,24.25,6.86,31.63
"10745","ENSMUSG00000087403","ENSMUSG00000087403","Kantr",NA,"protein_coding","X",151077824,151110491,39.68,75.02,20.56,33.73,27.62,4.03,24.57,19.05
"10746","ENSMUSG00000087408","ENSMUSG00000087408","Cers1",14559,"protein_coding","8",70768425,70784242,53.3,58.23,57.11,39.84,58.53,52.45,43.85,82.35
"10747","ENSMUSG00000087413","ENSMUSG00000087413","Gm11266",102635783,"lncRNA","4",82426167,82465538,44.2,15.06,0.34,9.36,21.93,8.78,0.17,26
"10748","ENSMUSG00000087466","ENSMUSG00000087466","A330041J22Rik",319556,"lncRNA","9",86577513,86583306,42.61,0.48,0.96,7.04,8.31,5.57,20.64,7.59
"10749","ENSMUSG00000087484","ENSMUSG00000087484","2900089D17Rik",NA,"lncRNA","5",144178500,144192996,49.93,1.61,0,0.44,3.75,1.83,0,0.36
"10750","ENSMUSG00000087497","ENSMUSG00000087497","2810001G20Rik",66456,"lncRNA","11",63970270,64052746,43.35,7.69,24.1,22.92,5.51,35.29,13.16,35.31
"10751","ENSMUSG00000087574","ENSMUSG00000087574","C030037D09Rik",NA,"lncRNA","11",88609354,88619986,44.05,0,3.44,1.55,8.82,5.42,0.37,2.21
"10752","ENSMUSG00000087575","ENSMUSG00000087575","Gm12976",NA,"lncRNA","4",129155758,129158803,49.74,0,7.21,4.71,3.59,4.22,0,17.51
"10753","ENSMUSG00000087579","ENSMUSG00000087579","Hectd2os",668215,"lncRNA","19",36544889,36683041,41.41,32.86,1.41,5.16,3.24,6.85,6.3,4.19
"10754","ENSMUSG00000087590","ENSMUSG00000087590","Epb41l4aos",69749,"lncRNA","18",33927889,33929050,47.5,1.05,0.56,20.22,25.35,11.28,13.94,7.1
"10755","ENSMUSG00000087598","ENSMUSG00000087598","Zfp111",56707,"protein_coding","7",23893372,23910868,45.6,6.72,1.07,0,17.26,5.76,0,1.96
"10756","ENSMUSG00000087620","ENSMUSG00000087620","5330434G04Rik",100043213,"lncRNA","X",104385101,104435437,38.7,7,0,12.52,9.71,11.84,5,3.48
"10757","ENSMUSG00000087635","ENSMUSG00000087635","Gm13414",NA,"processed_pseudogene","2",34539526,34540252,43.33,6.79,3.34,3.8,10.08,9.82,1.87,4.06
"10758","ENSMUSG00000087651","ENSMUSG00000087651","1500009L16Rik",69784,"protein_coding","10",83558729,83598626,45.94,44.77,34.44,67.81,78.42,77.29,100.43,50.51
"10759","ENSMUSG00000087679","ENSMUSG00000087679","Tmem250",109299,"protein_coding","2",26026826,26030533,57.5,0.54,5.39,2.41,8.08,10.18,4.45,8.53
"10760","ENSMUSG00000087687","ENSMUSG00000087687","Pet100",100503890,"protein_coding","8",3671548,3675848,50.85,9.81,92.67,73.24,80.6,92.82,138.07,206.47
"10761","ENSMUSG00000087701","ENSMUSG00000087701","Gm13493",NA,"processed_pseudogene","2",51761138,51761630,49.7,1.41,5.42,2.28,1.91,5.31,6.78,4.95
"10762","ENSMUSG00000089661","ENSMUSG00000089661","Mia",12587,"protein_coding","7",26879167,26880582,48.87,59.15,97.67,128.78,130.46,124.76,146.59,277.02
"10763","ENSMUSG00000089665","ENSMUSG00000089665","Fcor",100503924,"protein_coding","8",3721188,3722362,47.15,13.49,21.31,25.45,42.22,11.1,57.59,14.39
"10764","ENSMUSG00000089682","ENSMUSG00000089682","Bcl2l2",12050,"protein_coding","14",55120834,55125691,52.28,2.52,5.96,9.73,13.27,5.71,4.67,4.17
"10765","ENSMUSG00000089704","ENSMUSG00000089704","Galnt2",108148,"protein_coding","8",124958130,125072463,51.55,27.54,19.93,21.14,22.04,25.44,4.5,16.64
"10766","ENSMUSG00000089706","ENSMUSG00000089706","B230216N24Rik",78603,"lncRNA","1",97958839,97985405,40.25,0.98,8.2,14.86,44.79,35.27,0,8.74
"10767","ENSMUSG00000089715","ENSMUSG00000089715","Cbx6",494448,"protein_coding","15",79708097,79718889,54.98,71.48,68.2,55.82,74.67,35.24,37.05,73.31
"10768","ENSMUSG00000089762","ENSMUSG00000089762","Ier5l",72500,"protein_coding","2",30361549,30364231,63.85,14.02,16.92,11.06,11.11,4.28,14.99,18.44
"10769","ENSMUSG00000089774","ENSMUSG00000089774","Slc5a3",53881,"protein_coding","16",91855210,91884361,42.68,6.22,13.13,9.79,18.55,3.08,6.02,5.83
"10770","ENSMUSG00000089782","ENSMUSG00000089782","Btf3-ps1",NA,"processed_pseudogene","1",97876626,97877114,47.24,0.7,1.21,0.58,1.3,5.51,0.42,2.18
"10771","ENSMUSG00000089803","ENSMUSG00000089803","Gm10171",NA,"processed_pseudogene","1",171971841,171972468,49.52,1.04,4.5,3.77,3.21,4.99,0,0
"10772","ENSMUSG00000089809","ENSMUSG00000089809","Rasgef1b",320292,"protein_coding","5",99365285,99876924,43.82,4.37,13.35,35.99,15.97,27.11,7.58,8.44
"10773","ENSMUSG00000089824","ENSMUSG00000089824","Rbm12",75710,"protein_coding","2",155933878,155953898,40.92,1.33,8.94,5.8,7.05,4.4,2.39,5.59
"10774","ENSMUSG00000089832","ENSMUSG00000089832","Shkbp1",192192,"protein_coding","7",27041558,27055444,51.33,9.38,8.57,1.4,4.48,3.92,0.57,9.31
"10775","ENSMUSG00000089838","ENSMUSG00000089838","Gm2962",NA,"processed_pseudogene","1",170752878,170753213,41.96,0,0,0,1.48,2.51,5.52,0
"10776","ENSMUSG00000089847","ENSMUSG00000089847","Timm10b",14356,"protein_coding","7",105289263,105292844,49.16,126.34,122.03,97.13,168.06,155.3,169.3,133.24
"10777","ENSMUSG00000089862","ENSMUSG00000089862","Umad1",100036521,"protein_coding","6",8259288,8459470,39.54,36.28,26.18,31.52,37.58,36.12,17.52,18.75
"10778","ENSMUSG00000089872","ENSMUSG00000089872","Rps6kc1",320119,"protein_coding","1",190432399,190643967,46.57,28.3,11.66,12.88,8.16,8.05,0,7.25
