PG.UniprotIds,PG.ProteinNames,PG.Genes,PG.ProteinDescriptions,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Qvalue
Q3UY34,CSTOS_MOUSE,Custos,Protein CUSTOS,NaN,NaN,5,5,NaN,NaN,NaN,NaN,NaN,5,5,NaN,NaN,NaN,NaN,NaN,450658.7,701796.4,NaN,NaN,NaN,NaN,NaN,25.4%,37.5%,NaN,NaN,NaN,NaN,NaN,47.2242431640625,47.2242431640625,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN
Q5SQX6,CYFP2_MOUSE,Cyfip2,Cytoplasmic FMR1-interacting protein 2,NaN,NaN,5,NaN,NaN,1,NaN,NaN,NaN,5,NaN,NaN,1,NaN,NaN,NaN,357684.12,NaN,NaN,63377.78,NaN,NaN,NaN,4.3%,NaN,NaN,0.9%,NaN,NaN,NaN,51.071170806884766,NaN,NaN,51.071170806884766,NaN,NaN,NaN,0,NaN,NaN,0,NaN
P60898,RPB9_MOUSE,Polr2i,DNA-directed RNA polymerase II subunit RPB9,NaN,NaN,1,1,NaN,NaN,2,NaN,NaN,1,1,NaN,NaN,2,NaN,NaN,74796.3,111253.195,NaN,NaN,219153.64,NaN,NaN,8.8%,8.8%,NaN,NaN,14.4%,NaN,NaN,50.18161392211914,50.18161392211914,NaN,NaN,50.18161392211914,NaN,NaN,0,0,NaN,NaN,0
O35207,CDKA1_MOUSE,Cdk2ap1,Cyclin-dependent kinase 2-associated protein 1,NaN,NaN,4,3,NaN,3,4,NaN,NaN,4,3,NaN,3,4,NaN,NaN,733940.6,1679122.8,NaN,760538.3,1715178.9,NaN,NaN,27.2%,27.2%,NaN,27.2%,27.2%,NaN,NaN,32.44306945800781,32.44306945800781,NaN,32.44306945800781,32.44306945800781,NaN,NaN,0.0013805798435342844,0.0013805798435342844,NaN,0.0013805798435342844,0.0013805798435342844
P58269,DPF3_MOUSE,Dpf3,Zinc finger protein DPF3,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,62359.508,340115.62,NaN,NaN,NaN,NaN,NaN,2.6%,6.1%,NaN,NaN,NaN,NaN,NaN,39.771278381347656,39.771278381347656,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN
Q91VJ5,PQBP1_MOUSE,Pqbp1,Polyglutamine-binding protein 1,NaN,NaN,10,11,NaN,NaN,1,NaN,NaN,6,6,NaN,NaN,1,NaN,NaN,5083071,5102518.5,NaN,NaN,854.6356,NaN,NaN,46%,39.9%,NaN,NaN,3%,NaN,NaN,44.390193939208984,44.390193939208984,NaN,NaN,44.390193939208984,NaN,NaN,0,0,NaN,NaN,0
Q9CSU0,RPR1B_MOUSE,Rprd1b,Regulation of nuclear pre-mRNA domain-containing protein 1B,NaN,NaN,7,5,NaN,NaN,1,NaN,NaN,7,5,NaN,NaN,1,NaN,NaN,539640.6,543346.56,NaN,NaN,72502.68,NaN,NaN,18.1%,20.2%,NaN,NaN,3.7%,NaN,NaN,52.65797424316406,52.65797424316406,NaN,NaN,52.65797424316406,NaN,NaN,0,0,NaN,NaN,0
Q69ZC8,GPAM1_MOUSE,Gpalpp1,GPALPP motifs-containing protein 1,NaN,NaN,2,5,NaN,NaN,NaN,NaN,NaN,2,5,NaN,NaN,NaN,NaN,NaN,44134.87,489591.34,NaN,NaN,NaN,NaN,NaN,2%,11.8%,NaN,NaN,NaN,NaN,NaN,31.209280014038086,31.209280014038086,NaN,NaN,NaN,NaN,NaN,0.0013805798435342844,0.0013805798435342844,NaN,NaN,NaN
Q8BGZ1,HPCL4_MOUSE,Hpcal4,Hippocalcin-like protein 4,NaN,NaN,4,2,NaN,4,9,NaN,NaN,4,2,NaN,4,7,NaN,NaN,1394645.9,443734.38,NaN,268969.94,1286689,NaN,NaN,25.7%,12%,NaN,24.1%,54.5%,NaN,NaN,46.10697555541992,46.10697555541992,NaN,46.10697555541992,46.10697555541992,NaN,NaN,0,0,NaN,0,0
Q61466,SMRD1_MOUSE,Smarcd1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,202578.77,NaN,NaN,NaN,NaN,NaN,NaN,2.9%,NaN,NaN,NaN,NaN,NaN,NaN,38.22588348388672,NaN,NaN,NaN,NaN,NaN,NaN,0.000484027105517909,NaN,NaN,NaN,NaN
Q8CBW3,ABI1_MOUSE,Abi1,Abl interactor 1,NaN,NaN,1,2,NaN,NaN,2,NaN,NaN,1,2,NaN,NaN,2,NaN,NaN,42505.273,229115.1,NaN,NaN,379392.72,NaN,NaN,1.9%,10.2%,NaN,NaN,5.2%,NaN,NaN,47.05287551879883,47.05287551879883,NaN,NaN,47.05287551879883,NaN,NaN,0,0,NaN,NaN,0
Q02614,S30BP_MOUSE,Sap30bp,SAP30-binding protein,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,674294.6,604848.6,NaN,NaN,NaN,NaN,NaN,14.3%,7.5%,NaN,NaN,NaN,NaN,NaN,43.447811126708984,43.447811126708984,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN
Q8K021,SCAM1_MOUSE,Scamp1,Secretory carrier-associated membrane protein 1,NaN,NaN,3,2,1,3,2,NaN,NaN,3,2,1,3,2,NaN,NaN,505373.25,380282.9,242386.88,513540.06,536168.6,NaN,NaN,13%,10.1%,6.8%,13.9%,10.1%,NaN,NaN,45.60565948486328,45.60565948486328,45.60565948486328,45.60565948486328,45.60565948486328,NaN,NaN,0,0,0,0,0
Q9Z0P4,PALM_MOUSE,Palm,Paralemmin-1,NaN,NaN,2,6,2,NaN,9,NaN,NaN,2,6,2,NaN,8,NaN,NaN,314757.22,581574.3,90088.2,NaN,762572.8,NaN,NaN,7.8%,17.8%,5.7%,NaN,23.5%,NaN,NaN,53.58795928955078,53.58795928955078,53.58795928955078,NaN,53.58795928955078,NaN,NaN,0,0,0,NaN,0
Q01730,RSU1_MOUSE,Rsu1,Ras suppressor protein 1,NaN,NaN,3,3,NaN,1,3,NaN,NaN,3,3,NaN,1,3,NaN,NaN,524613.56,353005.84,NaN,121671.21,505457.56,NaN,NaN,8.7%,9%,NaN,2.5%,9%,NaN,NaN,37.94878005981445,37.94878005981445,NaN,37.94878005981445,37.94878005981445,NaN,NaN,0.000484027105517909,0.000484027105517909,NaN,0.000484027105517909,0.000484027105517909
O55128,SAP18_MOUSE,Sap18,Histone deacetylase complex subunit SAP18,NaN,NaN,7,7,NaN,9,7,NaN,NaN,5,7,NaN,7,6,NaN,NaN,1984121.8,2270979.2,NaN,1167873.6,1715124.9,NaN,NaN,34.6%,31.4%,NaN,34.6%,33.3%,NaN,NaN,51.745140075683594,51.745140075683594,NaN,51.745140075683594,51.745140075683594,NaN,NaN,0,0,NaN,0,0
Q8BHJ9,SLU7_MOUSE,Slu7,Pre-mRNA-splicing factor SLU7,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,155070.39,NaN,NaN,NaN,NaN,NaN,NaN,3.4%,NaN,NaN,NaN,NaN,NaN,NaN,32.12755584716797,NaN,NaN,NaN,NaN,NaN,NaN,0.0013805798435342844,NaN,NaN,NaN,NaN
Q8BFY6,PEF1_MOUSE,Pef1,Peflin,NaN,NaN,3,6,NaN,4,5,NaN,NaN,3,6,NaN,4,5,NaN,NaN,581830.2,963165.56,NaN,425758.38,1020517.5,NaN,NaN,12.7%,21.8%,NaN,14.9%,18.2%,NaN,NaN,46.62106704711914,46.62106704711914,NaN,46.62106704711914,46.62106704711914,NaN,NaN,0,0,NaN,0,0
Q9CY27,TECR_MOUSE,Tecr,Very-long-chain enoyl-CoA reductase,NaN,NaN,4,1,1,1,1,NaN,NaN,4,1,1,1,1,NaN,NaN,516224.12,23898.232,188898.92,84591.87,95161.03,NaN,NaN,9.1%,2.9%,2.3%,5.5%,5.5%,NaN,NaN,45.967044830322266,45.967044830322266,45.967044830322266,45.967044830322266,45.967044830322266,NaN,NaN,0,0,0,0,0
Q8BP71,RFOX2_MOUSE,Rbfox2,RNA binding protein fox-1 homolog 2,NaN,NaN,11,8,NaN,14,17,NaN,NaN,6,7,NaN,7,11,NaN,NaN,1356421,1048008.4,NaN,2213073.5,2215549.2,NaN,NaN,16%,10.5%,NaN,23.8%,26.3%,NaN,NaN,42.31418228149414,42.31418228149414,NaN,42.31418228149414,42.31418228149414,NaN,NaN,0,0,NaN,0,0
Q8BIF2,RFOX3_MOUSE,Rbfox3,RNA binding protein fox-1 homolog 3,NaN,NaN,4,2,NaN,4,3,NaN,NaN,4,2,NaN,4,3,NaN,NaN,597989.06,146576.06,NaN,420711.66,482630.75,NaN,NaN,11.8%,7%,NaN,11.8%,7%,NaN,NaN,44.73866653442383,44.73866653442383,NaN,44.73866653442383,44.73866653442383,NaN,NaN,0,0,NaN,0,0
Q8R3G1,PP1R8_MOUSE,Ppp1r8,Nuclear inhibitor of protein phosphatase 1,NaN,NaN,6,3,NaN,3,7,NaN,NaN,5,3,NaN,3,7,NaN,NaN,622728.2,622381.7,NaN,175437.38,914388.75,NaN,NaN,23.6%,14.2%,NaN,13.7%,22.8%,NaN,NaN,50.35932922363281,50.35932922363281,NaN,50.35932922363281,50.35932922363281,NaN,NaN,0,0,NaN,0,0
Q9WV80,SNX1_MOUSE,Snx1,Sorting nexin-1,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,213843.39,NaN,NaN,NaN,NaN,NaN,NaN,6.9%,NaN,NaN,NaN,NaN,NaN,NaN,47.72693634033203,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
P53811,PIPNB_MOUSE,Pitpnb,Phosphatidylinositol transfer protein beta isoform,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,131160.97,NaN,NaN,53858.863,NaN,NaN,NaN,8.5%,NaN,NaN,4.4%,NaN,NaN,NaN,36.99288558959961,NaN,NaN,36.99288558959961,NaN,NaN,NaN,0.000484027105517909,NaN,NaN,0.000484027105517909,NaN
Q3UM45,PP1R7_MOUSE,Ppp1r7,Protein phosphatase 1 regulatory subunit 7,NaN,NaN,2,NaN,1,NaN,3,NaN,NaN,2,NaN,1,NaN,3,NaN,NaN,120714,NaN,65341.566,NaN,262757.44,NaN,NaN,5.3%,NaN,2.5%,NaN,10.8%,NaN,NaN,54.35355758666992,NaN,54.35355758666992,NaN,54.35355758666992,NaN,NaN,0,NaN,0,NaN,0
O35988,SDC4_MOUSE,Sdc4,Syndecan-4,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,256704.56,NaN,NaN,NaN,NaN,NaN,NaN,11.6%,NaN,NaN,NaN,NaN,NaN,NaN,28.011844635009766,NaN,NaN,NaN,NaN,NaN,NaN,0.0017196904557179708,NaN,NaN,NaN,NaN
Q08331,CALB2_MOUSE,Calb2,Calretinin,NaN,NaN,8,5,4,8,17,NaN,NaN,6,5,4,5,8,NaN,NaN,1265290,581248.3,139628,1061216.2,2123430,NaN,NaN,28.4%,16.6%,11.4%,27.3%,46.5%,NaN,NaN,57.697792053222656,57.697792053222656,57.697792053222656,57.697792053222656,57.697792053222656,NaN,NaN,0,0,0,0,0
Q91WN1,DNJC9_MOUSE,Dnajc9,DnaJ homolog subfamily C member 9,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,84617.92,20765.723,NaN,NaN,NaN,NaN,NaN,8.9%,4.2%,NaN,NaN,NaN,NaN,NaN,49.80565643310547,49.80565643310547,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN
Q9CQI7,RU2B_MOUSE,Snrpb2,U2 small nuclear ribonucleoprotein B'',NaN,NaN,4,5,NaN,3,6,NaN,NaN,4,5,NaN,3,6,NaN,NaN,542749.2,925750.9,NaN,666921.2,1957156.5,NaN,NaN,18.7%,21.8%,NaN,18.7%,27.1%,NaN,NaN,48.00412368774414,48.00412368774414,NaN,48.00412368774414,48.00412368774414,NaN,NaN,0,0,NaN,0,0
Q9CRB2,NHP2_MOUSE,Nhp2,H/ACA ribonucleoprotein complex subunit 2,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,56460.688,NaN,NaN,NaN,NaN,NaN,NaN,17%,NaN,NaN,NaN,NaN,NaN,NaN,28.730499267578125,NaN,NaN,NaN,NaN,NaN,NaN,0.0017196904557179708,NaN,NaN,NaN,NaN
Q9Z108,STAU1_MOUSE,Stau1,Double-stranded RNA-binding protein Staufen homolog 1,NaN,NaN,2,1,NaN,NaN,3,NaN,NaN,2,1,NaN,NaN,3,NaN,NaN,51231.53,89104.5,NaN,NaN,177176.42,NaN,NaN,3.3%,3.3%,NaN,NaN,8%,NaN,NaN,44.14059829711914,44.14059829711914,NaN,NaN,44.14059829711914,NaN,NaN,0,0,NaN,NaN,0
O35841,API5_MOUSE,Api5,Apoptosis inhibitor 5,NaN,NaN,8,4,1,1,7,NaN,NaN,5,4,1,1,6,NaN,NaN,1003629.25,540529.56,209609.77,72376.695,1006132.1,NaN,NaN,21.6%,12.1%,5.8%,1.8%,13.9%,NaN,NaN,45.032161712646484,45.032161712646484,45.032161712646484,45.032161712646484,45.032161712646484,NaN,NaN,0,0,0,0,0
F6ZDS4,TPR_MOUSE,Tpr,Nucleoprotein TPR,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,311860.06,NaN,NaN,NaN,NaN,NaN,NaN,2.7%,NaN,NaN,NaN,NaN,NaN,NaN,52.956966400146484,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
Q60900,ELAV3_MOUSE,Elavl3,ELAV-like protein 3,NaN,NaN,4,1,2,3,3,NaN,NaN,4,1,2,3,3,NaN,NaN,807360.75,67868.414,60309.953,371585.5,389318.75,NaN,NaN,13.6%,3%,3%,11.2%,11.2%,NaN,NaN,53.22727584838867,53.22727584838867,53.22727584838867,53.22727584838867,53.22727584838867,NaN,NaN,0,0,0,0,0
P10711,TCEA1_MOUSE,Tcea1,Transcription elongation factor A protein 1,NaN,NaN,16,23,NaN,NaN,3,NaN,NaN,5,9,NaN,NaN,3,NaN,NaN,3353192.2,3624064,NaN,NaN,246671.88,NaN,NaN,52.8%,43.2%,NaN,NaN,9%,NaN,NaN,49.348995208740234,49.348995208740234,NaN,NaN,49.348995208740234,NaN,NaN,0,0,NaN,NaN,0
B1AZP2,DLGP4_MOUSE,Dlgap4,Disks large-associated protein 4,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,16954.812,617891.06,NaN,NaN,NaN,NaN,NaN,1.1%,3%,NaN,NaN,NaN,NaN,NaN,28.461528778076172,28.461528778076172,NaN,NaN,NaN,NaN,NaN,0.0017196904557179708,0.0017196904557179708,NaN,NaN,NaN
Q62426,CYTB_MOUSE,Cstb,Cystatin-B,NaN,NaN,5,4,1,2,7,NaN,NaN,5,4,1,2,7,NaN,NaN,938813.94,1744979.5,43696.125,587805.56,1923426,NaN,NaN,52%,41.8%,11.2%,32.7%,51%,NaN,NaN,40.074928283691406,40.074928283691406,40.074928283691406,40.074928283691406,40.074928283691406,NaN,NaN,0,0,0,0,0
Q5XJY5,COPD_MOUSE,Arcn1,Coatomer subunit delta,NaN,NaN,3,NaN,NaN,1,NaN,NaN,NaN,3,NaN,NaN,1,NaN,NaN,NaN,132050.92,NaN,NaN,78582.93,NaN,NaN,NaN,3.9%,NaN,NaN,2.5%,NaN,NaN,NaN,45.2414436340332,NaN,NaN,45.2414436340332,NaN,NaN,NaN,0,NaN,NaN,0,NaN
Q99JP7,GGT7_MOUSE,Ggt7,Glutathione hydrolase 7,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,65307.9,NaN,NaN,NaN,NaN,NaN,NaN,4.4%,NaN,NaN,NaN,NaN,NaN,NaN,32.017337799072266,NaN,NaN,NaN,NaN,NaN,NaN,0.0013805798435342844,NaN,NaN,NaN,NaN
P63139,NFYB_MOUSE,Nfyb,Nuclear transcription factor Y subunit beta,NaN,NaN,2,2,NaN,NaN,1,NaN,NaN,2,2,NaN,NaN,1,NaN,NaN,273092.2,393238.97,NaN,NaN,121018.55,NaN,NaN,8.2%,16.4%,NaN,NaN,6.3%,NaN,NaN,51.47093200683594,51.47093200683594,NaN,NaN,51.47093200683594,NaN,NaN,0,0,NaN,NaN,0
Q04887,SOX9_MOUSE,Sox9,Transcription factor SOX-9,NaN,NaN,2,6,NaN,NaN,NaN,NaN,NaN,2,6,NaN,NaN,NaN,NaN,NaN,197551.5,660692.3,NaN,NaN,NaN,NaN,NaN,4.1%,7.1%,NaN,NaN,NaN,NaN,NaN,49.224998474121094,49.224998474121094,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN
Q8BP27,SFR1_MOUSE,Sfr1,Swi5-dependent recombination DNA repair protein 1 homolog,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,194597.22,126526.79,NaN,NaN,NaN,NaN,NaN,2.5%,3.4%,NaN,NaN,NaN,NaN,NaN,27.334259033203125,27.334259033203125,NaN,NaN,NaN,NaN,NaN,0.0017196904557179708,0.0017196904557179708,NaN,NaN,NaN
O08795,GLU2B_MOUSE,Prkcsh,Glucosidase 2 subunit beta,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,199788.64,NaN,5496310,NaN,NaN,NaN,NaN,4%,NaN,1.9%,NaN,NaN,NaN,NaN,37.37879180908203,NaN,37.37879180908203,NaN,NaN,NaN,NaN,0.000484027105517909,NaN,0.000484027105517909,NaN,NaN
O88291,ZN326_MOUSE,Znf326,DBIRD complex subunit ZNF326,NaN,NaN,8,5,NaN,NaN,NaN,NaN,NaN,5,5,NaN,NaN,NaN,NaN,NaN,1535603.2,471102.56,NaN,NaN,NaN,NaN,NaN,15.9%,8.3%,NaN,NaN,NaN,NaN,NaN,51.87579345703125,51.87579345703125,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN
Q8QZT2,CCSAP_MOUSE,Ccsap,"Centriole, cilia and spindle-associated protein",NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,2120126.2,866070,NaN,NaN,NaN,NaN,NaN,9.5%,9.5%,NaN,NaN,NaN,NaN,NaN,41.85731506347656,41.85731506347656,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN
Q9JMD0,ZN207_MOUSE,Znf207,BUB3-interacting and GLEBS motif-containing protein ZNF207,NaN,NaN,7,8,NaN,6,9,NaN,NaN,7,6,NaN,6,8,NaN,NaN,1955750.1,1955650.9,NaN,1389529.4,2208563,NaN,NaN,9.3%,14.9%,NaN,9.5%,11.5%,NaN,NaN,43.22161865234375,43.22161865234375,NaN,43.22161865234375,43.22161865234375,NaN,NaN,0,0,NaN,0,0
Q61765,K1H1_MOUSE,Krt31,"Keratin, type I cuticular Ha1",NaN,NaN,4,8,2,1,71,NaN,NaN,4,7,2,1,19,NaN,NaN,805110.9,1571860.6,86871.83,30916.877,99550504,NaN,NaN,9.9%,12.3%,5.8%,2.6%,36.3%,NaN,NaN,49.839351654052734,49.839351654052734,49.839351654052734,49.839351654052734,49.839351654052734,NaN,NaN,0,0,0,0,0
Q8K4R4,PITC1_MOUSE,Pitpnc1,Cytoplasmic phosphatidylinositol transfer protein 1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,80317.18,NaN,NaN,NaN,NaN,NaN,NaN,7.2%,NaN,NaN,NaN,NaN,NaN,NaN,23.48895263671875,NaN,NaN,NaN,NaN,NaN,NaN,0.003745318352059925,NaN,NaN,NaN,NaN
Q9DC33,HM20A_MOUSE,Hmg20a,High mobility group protein 20A,NaN,NaN,6,10,NaN,NaN,1,NaN,NaN,6,7,NaN,NaN,1,NaN,NaN,1424435.9,1677209.2,NaN,NaN,80565.38,NaN,NaN,18.8%,28%,NaN,NaN,3.5%,NaN,NaN,50.43211364746094,50.43211364746094,NaN,NaN,50.43211364746094,NaN,NaN,0,0,NaN,NaN,0
Q91WQ3,SYYC_MOUSE,Yars1,"Tyrosine--tRNA ligase, cytoplasmic",NaN,NaN,2,NaN,3,6,2,NaN,NaN,2,NaN,3,5,2,NaN,NaN,173958.34,NaN,196324.25,385640.03,222666.02,NaN,NaN,3.6%,NaN,6.6%,11.2%,3.8%,NaN,NaN,38.601417541503906,NaN,38.601417541503906,38.601417541503906,38.601417541503906,NaN,NaN,0.000484027105517909,NaN,0.000484027105517909,0.000484027105517909,0.000484027105517909
Q00899,TYY1_MOUSE,Yy1,Transcriptional repressor protein YY1,NaN,NaN,3,4,NaN,NaN,NaN,NaN,NaN,3,4,NaN,NaN,NaN,NaN,NaN,697204,700328.75,NaN,NaN,NaN,NaN,NaN,5.6%,10.4%,NaN,NaN,NaN,NaN,NaN,36.7208137512207,36.7208137512207,NaN,NaN,NaN,NaN,NaN,0.000484027105517909,0.000484027105517909,NaN,NaN,NaN
P37040,NCPR_MOUSE,Por,NADPH--cytochrome P450 reductase,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,52207.53,NaN,NaN,212503.88,NaN,NaN,NaN,1.3%,NaN,NaN,1.2%,NaN,NaN,NaN,32.31733703613281,NaN,NaN,32.31733703613281,NaN,NaN,NaN,0.0013805798435342844,NaN,NaN,0.0013805798435342844,NaN
Q8K3X4,I2BPL_MOUSE,Irf2bpl,Probable E3 ubiquitin-protein ligase IRF2BPL,NaN,NaN,3,NaN,NaN,NaN,1,NaN,NaN,3,NaN,NaN,NaN,1,NaN,NaN,251574.62,NaN,NaN,NaN,31274.082,NaN,NaN,4.8%,NaN,NaN,NaN,0.9%,NaN,NaN,40.97185516357422,NaN,NaN,NaN,40.97185516357422,NaN,NaN,0,NaN,NaN,NaN,0
Q3USH5,SFSWA_MOUSE,Sfswap,"Splicing factor, suppressor of white-apricot homolog",NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,98877.875,NaN,NaN,NaN,NaN,NaN,NaN,1.9%,NaN,NaN,NaN,NaN,NaN,NaN,38.415409088134766,NaN,NaN,NaN,NaN,NaN,NaN,0.000484027105517909,NaN,NaN,NaN,NaN
Q9DCJ5,NDUA8_MOUSE,Ndufa8,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,NaN,NaN,3,1,1,3,3,NaN,NaN,3,1,1,3,3,NaN,NaN,227877.06,73187.3,58769.43,160724.48,302973.97,NaN,NaN,12.2%,9.9%,7.6%,12.2%,22.1%,NaN,NaN,43.192596435546875,43.192596435546875,43.192596435546875,43.192596435546875,43.192596435546875,NaN,NaN,0,0,0,0,0
Q4KMM3,OXR1_MOUSE,Oxr1,Oxidation resistance protein 1,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,343466.88,NaN,NaN,NaN,NaN,NaN,NaN,5.3%,NaN,NaN,NaN,NaN,NaN,NaN,48.63105773925781,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
Q0VBL3,RBM15_MOUSE,Rbm15,RNA-binding protein 15,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,464328.66,NaN,NaN,NaN,NaN,NaN,NaN,7.6%,NaN,NaN,NaN,NaN,NaN,NaN,39.21125030517578,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
Q91V92,ACLY_MOUSE,Acly,ATP-citrate synthase,NaN,NaN,2,NaN,1,NaN,2,NaN,NaN,2,NaN,1,NaN,2,NaN,NaN,156789.44,NaN,64538.688,NaN,402.69427,NaN,NaN,2.3%,NaN,1.4%,NaN,1.5%,NaN,NaN,46.742366790771484,NaN,46.742366790771484,NaN,46.742366790771484,NaN,NaN,0,NaN,0,NaN,0
