RBP_ID	Family_ID	RSource_ID	Motif_ID	MSource_ID	DBID	RBP_Name	RBP_Species	RBP_Status	Family_Name	RBDs	RBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	RBPSource_Name	RBPSource_URL	RBPSource_Year	RBPSource_Month	RBPSource_Day
T083598_2.00	F61_2.00	TS12_2.00	M17189_2.00	MS13_2.00	ENSMUSG00000052595	A1cf	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000052595	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083599_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000052707	Tnrc6a	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083600_2.00	F61_2.00	TS12_2.00	M00568_2.00	MS06_2.00	ENSMUSG00000053536	Cstf2t	Mus_musculus	I	RRM	RRMs_3D	1	0.70	CSTF2_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083600_2.00	F61_2.00	TS12_2.00	M00569_2.00	MS06_2.00	ENSMUSG00000053536	Cstf2t	Mus_musculus	I	RRM	RRMs_3D	1	0.70	CSTF2T_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083601_2.00	F61_2.00	TS12_2.00	M00062_2.00	MS14_2.00	ENSMUSG00000054256	Msi1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00041	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083601_2.00	F61_2.00	TS12_2.00	M00189_2.00	MS14_2.00	ENSMUSG00000054256	Msi1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00176	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083601_2.00	F61_2.00	TS12_2.00	M00610_2.00	MS06_2.00	ENSMUSG00000054256	Msi1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	MSI1_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083601_2.00	F61_2.00	TS12_2.00	M00611_2.00	MS06_2.00	ENSMUSG00000054256	Msi1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	MSI2_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083601_2.00	F61_2.00	TS12_2.00	M00612_2.00	MS06_2.00	ENSMUSG00000054256	Msi1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	MSI2_linear_2	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083601_2.00	F61_2.00	TS12_2.00	M00758_2.00	MS05_2.00	ENSMUSG00000054256	Msi1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	MSI1_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083601_2.00	F61_2.00	TS12_2.00	M00759_2.00	MS05_2.00	ENSMUSG00000054256	Msi1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	MSI1_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083601_2.00	F61_2.00	TS12_2.00	M17190_2.00	MS13_2.00	ENSMUSG00000054256	Msi1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000054256	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083601_2.00	F61_2.00	TS12_2.00	M17190_2.00	MS13_2.00	ENSMUSG00000054256	Msi1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000054256	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083602_2.00	F61_2.00	TS12_2.00	M00064_2.00	MS14_2.00	ENSMUSG00000054582	Pabpc1l	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00043	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083602_2.00	F61_2.00	TS12_2.00	M00168_2.00	MS14_2.00	ENSMUSG00000054582	Pabpc1l	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00155	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083602_2.00	F61_2.00	TS12_2.00	M00473_2.00	MS12_2.00	ENSMUSG00000054582	Pabpc1l	Mus_musculus	I	RRM	RRMs_3D	1	0.70	24_7908267	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083602_2.00	F61_2.00	TS12_2.00	M00547_2.00	MS12_2.00	ENSMUSG00000054582	Pabpc1l	Mus_musculus	I	RRM	RRMs_3D	1	0.70	950_7908267	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083602_2.00	F61_2.00	TS12_2.00	M17191_2.00	MS13_2.00	ENSMUSG00000054582	Pabpc1l	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000054582	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083602_2.00	F61_2.00	TS12_2.00	M17191_2.00	MS13_2.00	ENSMUSG00000054582	Pabpc1l	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000054582	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083603_2.00	F61_2.00	TS12_2.00	M00041_2.00	MS14_2.00	ENSMUSG00000054679	Srsf12	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00019	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083603_2.00	F61_2.00	TS12_2.00	M00108_2.00	MS14_2.00	ENSMUSG00000054679	Srsf12	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00088	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083603_2.00	F61_2.00	TS12_2.00	M00109_2.00	MS14_2.00	ENSMUSG00000054679	Srsf12	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00089	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083603_2.00	F61_2.00	TS12_2.00	M00110_2.00	MS14_2.00	ENSMUSG00000054679	Srsf12	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00090	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083603_2.00	F61_2.00	TS12_2.00	M00811_2.00	MS05_2.00	ENSMUSG00000054679	Srsf12	Mus_musculus	I	RRM	RRMs_3D	1	0.70	SRSF10_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083603_2.00	F61_2.00	TS12_2.00	M17192_2.00	MS13_2.00	ENSMUSG00000054679	Srsf12	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000054679	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083603_2.00	F61_2.00	TS12_2.00	M17192_2.00	MS13_2.00	ENSMUSG00000054679	Srsf12	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000054679	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083604_2.00	F61_2.00	TS12_2.00	M00812_2.00	MS05_2.00	ENSMUSG00000055436	Srsf11	Mus_musculus	I	RRM	RRMs_3D	1	0.70	SRSF11_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083605_2.00	F61_2.00	TS12_2.00	M00066_2.00	MS14_2.00	ENSMUSG00000055491	Pprc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00045	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083605_2.00	F61_2.00	TS12_2.00	M17194_2.00	MS13_2.00	ENSMUSG00000055491	Pprc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000055491	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083605_2.00	F61_2.00	TS12_2.00	M17194_2.00	MS13_2.00	ENSMUSG00000055491	Pprc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000055491	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083606_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000055531	Cpsf6	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083607_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000056076	Eif3b	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083608_2.00	F61_2.00	TS12_2.00	M00488_2.00	MS12_2.00	ENSMUSG00000058655	Eif4b	Mus_musculus	I	RRM	RRMs_3D	1	0.70	350_8846295	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083608_2.00	F61_2.00	TS12_2.00	M00489_2.00	MS12_2.00	ENSMUSG00000058655	Eif4b	Mus_musculus	I	RRM	RRMs_3D	1	0.70	351_8846295	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083608_2.00	F61_2.00	TS12_2.00	M00490_2.00	MS12_2.00	ENSMUSG00000058655	Eif4b	Mus_musculus	I	RRM	RRMs_3D	1	0.70	352_8846295	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M00044_2.00	MS14_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00022	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M00045_2.00	MS14_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00023	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M00046_2.00	MS14_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00024	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M00469_2.00	MS12_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	23_7510636	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M00510_2.00	MS12_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	560_17925491	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M00589_2.00	MS06_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPA1L2_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M00590_2.00	MS06_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPA1_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M00591_2.00	MS06_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPA3_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M00733_2.00	MS05_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPA2B1_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M00734_2.00	MS05_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPA2B1_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M17197_2.00	MS13_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000059005	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083609_2.00	F61_2.00	TS12_2.00	M17197_2.00	MS13_2.00	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000059005	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083610_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000059208	Hnrnpm	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083611_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000059708	Akap17b	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083612_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000060244	Alyref2	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M00047_2.00	MS14_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00025	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M00172_2.00	MS14_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00159	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M00180_2.00	MS14_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00167	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M00592_2.00	MS06_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPCL1_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M00593_2.00	MS06_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPCL1_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M00594_2.00	MS06_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPC_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M00595_2.00	MS06_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPC_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M00622_2.00	MS06_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RALY_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M00735_2.00	MS05_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPC_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M00736_2.00	MS05_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPCL1_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M00779_2.00	MS05_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RALY_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M17198_2.00	MS13_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000060373	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083613_2.00	F61_2.00	TS12_2.00	M17198_2.00	MS13_2.00	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000060373	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083614_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000060657	Marf1	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083615_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000060673	4930595M18Rik	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00091_2.00	MS14_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00071	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00158_2.00	MS14_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00145	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00312_2.00	MS13_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00425	RNAcompete	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00515_2.00	MS12_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	661_1717938	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00516_2.00	MS12_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	662_1717938	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00517_2.00	MS12_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	663_1717938	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00543_2.00	MS12_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	946_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00544_2.00	MS12_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	947_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00545_2.00	MS12_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	948_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00546_2.00	MS12_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	949_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00672_2.00	MS06_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	SNRPA_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00673_2.00	MS06_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	SNRPA_linear_2	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00674_2.00	MS06_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	SNRPB2_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00675_2.00	MS06_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	SNRPB2_linear_2	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M00810_2.00	MS05_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	SNRPA_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M17199_2.00	MS13_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000061479	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083616_2.00	F61_2.00	TS12_2.00	M17199_2.00	MS13_2.00	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000061479	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083617_2.00	F61_2.00	TS12_2.00	M00064_2.00	MS14_2.00	ENSMUSG00000062093	Gm10110	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00043	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083617_2.00	F61_2.00	TS12_2.00	M00152_2.00	MS14_2.00	ENSMUSG00000062093	Gm10110	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00139	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083617_2.00	F61_2.00	TS12_2.00	M00166_2.00	MS14_2.00	ENSMUSG00000062093	Gm10110	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00153	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
